Protein Name,Replicate Name,Precursor Ion Name,Retention Time,Area,Background,Height,N.lab,C.lab,runDate,type,SampID,ionization,rep,Timepoint,Experiment,Blk.flag,ppm.flag,size.flag,RT.check,all.flags,rawArea,iso.mz,RT,Blk.Max.Area,Area.less.blk,z,Area.filled.w.background,all.area,MID
Threonine,200908_Smp_GBTFate2Tlong_C,Threonine_13C-1 15N-1,3.14,115603,0,84895,1,1,200908,Smp,GBTFate2Tlong,C,NA,96,Fate2,ok,ok,ok,ok,all ok,115603,292.114472,3.1,0,115603,1,115603,38204582,0.0030258935956948827
Alanine,200908_Smp_GBTFate1T0_A,Alanine_13C-0 15N-0,3.49,44408648,0,17769054,0,0,200908,Smp,GBTFate1T0,A,NA,0,Fate1,ok,ok,ok,ok,all ok,44408648,260.103517,3.4,20014286,24394362,1,24394362,28128603,0.867243993596127
Alanine,200908_Smp_GBTFate1T0_B,Alanine_13C-0 15N-0,3.5,218144096,1409688,84996448,0,0,200908,Smp,GBTFate1T0,B,NA,0,Fate1,ok,ok,ok,ok,all ok,218144096,260.103517,3.4,20014286,198129810,1,198129810,233605643,0.8481379450238709
Alanine,200908_Smp_GBTFate1T0_C,Alanine_13C-0 15N-0,3.5,48326408,503093,22362324,0,0,200908,Smp,GBTFate1T0,C,NA,0,Fate1,ok,ok,ok,ok,all ok,48326408,260.103517,3.4,20014286,28312122,1,28312122,33318859,0.8497326394040084
Alanine,200908_Smp_GBTFate2T0_A,Alanine_13C-0 15N-0,3.5,81628576,1238029,27177352,0,0,200908,Smp,GBTFate2T0,A,NA,0,Fate2,ok,ok,ok,ok,all ok,81628576,260.103517,3.4,20014286,61614290,1,61614290,71851572,0.8575218089870045
Alanine,200908_Smp_GBTFate2T0_B,Alanine_13C-0 15N-0,3.5,67925800,983806,35006584,0,0,200908,Smp,GBTFate2T0,B,NA,0,Fate2,ok,ok,ok,ok,all ok,67925800,260.103517,3.4,20014286,47911514,1,47911514,56404873,0.8494215384546651
Alanine,200908_Smp_GBTFate2T0_C,Alanine_13C-0 15N-0,3.5,125394104,1202824,44237704,0,0,200908,Smp,GBTFate2T0,C,NA,0,Fate2,ok,ok,ok,ok,all ok,125394104,260.103517,3.4,20014286,105379818,1,105379818,123400108,0.8539686043062458
Alanine,200908_Smp_GBTFate1Tlong_A,Alanine_13C-0 15N-0,3.49,167677504,444908,74632640,0,0,200908,Smp,GBTFate1Tlong,A,NA,96,Fate1,ok,ok,ok,ok,all ok,167677504,260.103517,3.4,20014286,147663218,1,147663218,173260652,0.8522605467281746
Alanine,200908_Smp_GBTFate1Tlong_B,Alanine_13C-0 15N-0,3.5,177386352,1955877,78250376,0,0,200908,Smp,GBTFate1Tlong,B,NA,96,Fate1,ok,ok,ok,ok,all ok,177386352,260.103517,3.4,20014286,157372066,1,157372066,184778272,0.8516805807124336
Alanine,200908_Smp_GBTFate1Tlong_C,Alanine_13C-0 15N-0,3.5,77712032,101881,32033590,0,0,200908,Smp,GBTFate1Tlong,C,NA,96,Fate1,ok,ok,ok,ok,all ok,77712032,260.103517,3.4,20014286,57697746,1,57697746,67597296,0.8535510947065101
Alanine,200908_Smp_GBTFate2Tlong_A,Alanine_13C-0 15N-0,3.49,97067904,911543,38959796,0,0,200908,Smp,GBTFate2Tlong,A,NA,96,Fate2,ok,ok,ok,ok,all ok,97067904,260.103517,3.4,20014286,77053618,1,77053618,90768726,0.8489005122755606
Alanine,200908_Smp_GBTFate2Tlong_B,Alanine_13C-0 15N-0,3.5,49909272,0,19139440,0,0,200908,Smp,GBTFate2Tlong,B,NA,96,Fate2,ok,ok,ok,ok,all ok,49909272,260.103517,3.4,20014286,29894986,1,29894986,35154863,0.850379818006971
Alanine,200908_Smp_GBTFate2Tlong_C,Alanine_13C-0 15N-0,3.49,94143544,0,47572632,0,0,200908,Smp,GBTFate2Tlong,C,NA,96,Fate2,ok,ok,ok,ok,all ok,94143544,260.103517,3.4,20014286,74129258,1,74129258,87949744,0.842859281091256
Alanine,200908_Smp_GBTFate1T0_A,Alanine_13C-1 15N-0,3.49,5666978,0,2212871,0,1,200908,Smp,GBTFate1T0,A,NA,0,Fate1,ok,ok,ok,ok,all ok,5666978,261.106871,3.4,2548301,3118677,1,3118677,28128603,0.1108720898794725
Alanine,200908_Smp_GBTFate1T0_B,Alanine_13C-1 15N-0,3.5,30565190,0,12180809,0,1,200908,Smp,GBTFate1T0,B,NA,0,Fate1,ok,ok,ok,ok,all ok,30565190,261.106871,3.4,2548301,28016889,1,28016889,233605643,0.11993241533125122
Alanine,200908_Smp_GBTFate1T0_C,Alanine_13C-1 15N-0,3.5,6572777,0,3261170,0,1,200908,Smp,GBTFate1T0,C,NA,0,Fate1,ok,ok,ok,ok,all ok,6572777,261.106871,3.4,2548301,4024476,1,4024476,33318859,0.12078672922142983
Alanine,200908_Smp_GBTFate2T0_A,Alanine_13C-1 15N-0,3.5,10845890,0,3477894,0,1,200908,Smp,GBTFate2T0,A,NA,0,Fate2,ok,ok,ok,ok,all ok,10845890,261.106871,3.4,2548301,8297589,1,8297589,71851572,0.11548235854881504
Alanine,200908_Smp_GBTFate2T0_B,Alanine_13C-1 15N-0,3.5,9256115,0,4994120,0,1,200908,Smp,GBTFate2T0,B,NA,0,Fate2,ok,ok,ok,ok,all ok,9256115,261.106871,3.4,2548301,6707814,1,6707814,56404873,0.11892259734367278
Alanine,200908_Smp_GBTFate2T0_C,Alanine_13C-1 15N-0,3.5,17147190,0,6035304,0,1,200908,Smp,GBTFate2T0,C,NA,0,Fate2,ok,ok,ok,ok,all ok,17147190,261.106871,3.4,2548301,14598889,1,14598889,123400108,0.1183053178527202
Alanine,200908_Smp_GBTFate1Tlong_A,Alanine_13C-1 15N-0,3.49,22679936,210005,10652760,0,1,200908,Smp,GBTFate1Tlong,A,NA,96,Fate1,ok,ok,ok,ok,all ok,22679936,261.106871,3.4,2548301,20131635,1,20131635,173260652,0.11619276949275245
Alanine,200908_Smp_GBTFate1Tlong_B,Alanine_13C-1 15N-0,3.5,24232562,0,10514711,0,1,200908,Smp,GBTFate1Tlong,B,NA,96,Fate1,ok,ok,ok,ok,all ok,24232562,261.106871,3.4,2548301,21684261,1,21684261,184778272,0.11735287252821587
Alanine,200908_Smp_GBTFate1Tlong_C,Alanine_13C-1 15N-0,3.5,10520069,0,4304626,0,1,200908,Smp,GBTFate1Tlong,C,NA,96,Fate1,ok,ok,ok,ok,all ok,10520069,261.106871,3.4,2548301,7971768,1,7971768,67597296,0.11793027934135117
Alanine,200908_Smp_GBTFate2Tlong_A,Alanine_13C-1 15N-0,3.49,13165872,0,5329167,0,1,200908,Smp,GBTFate2Tlong,A,NA,96,Fate2,ok,ok,ok,ok,all ok,13165872,261.106871,3.4,2548301,10617571,1,10617571,90768726,0.11697389032429517
Alanine,200908_Smp_GBTFate2Tlong_B,Alanine_13C-1 15N-0,3.49,6423207,0,2535906,0,1,200908,Smp,GBTFate2Tlong,B,NA,96,Fate2,ok,ok,ok,ok,all ok,6423207,261.106871,3.4,2548301,3874906,1,3874906,35154863,0.11022389704661913
Alanine,200908_Smp_GBTFate2Tlong_C,Alanine_13C-1 15N-0,3.49,12891795,0,6434167,0,1,200908,Smp,GBTFate2Tlong,C,NA,96,Fate2,ok,ok,ok,ok,all ok,12891795,261.106871,3.4,2548301,10343494,1,10343494,87949744,0.11760686875904948
Alanine,200908_Smp_GBTFate1T0_A,Alanine_13C-2 15N-0,3.49,144703,0,148387,0,2,200908,Smp,GBTFate1T0,A,NA,0,Fate1,ok,ok,ok,ok,all ok,144703,262.110225,3.4,22629,122074,1,122074,28128603,0.004339852924796869
Alanine,200908_Smp_GBTFate1T0_B,Alanine_13C-2 15N-0,3.5,2364837,0,1105428,0,2,200908,Smp,GBTFate1T0,B,NA,0,Fate1,ok,ok,ok,ok,all ok,2364837,262.110225,3.4,22629,2342208,1,2342208,233605643,0.010026333139563757
Alanine,200908_Smp_GBTFate1T0_C,Alanine_13C-2 15N-0,3.5,329386,0,211388,0,2,200908,Smp,GBTFate1T0,C,NA,0,Fate1,ok,ok,ok,ok,all ok,329386,262.110225,3.4,22629,306757,1,306757,33318859,0.009206707828740474
Alanine,200908_Smp_GBTFate2T0_A,Alanine_13C-2 15N-0,3.5,529823,0,256659,0,2,200908,Smp,GBTFate2T0,A,NA,0,Fate2,ok,ok,ok,ok,all ok,529823,262.110225,3.4,22629,507194,1,507194,71851572,0.007058913060385095
Alanine,200908_Smp_GBTFate2T0_B,Alanine_13C-2 15N-0,3.5,517470,0,381482,0,2,200908,Smp,GBTFate2T0,B,NA,0,Fate2,ok,ok,ok,ok,all ok,517470,262.110225,3.4,22629,494841,1,494841,56404873,0.00877301860071558
Alanine,200908_Smp_GBTFate2T0_C,Alanine_13C-2 15N-0,3.5,1018384,0,437976,0,2,200908,Smp,GBTFate2T0,C,NA,0,Fate2,ok,ok,ok,ok,all ok,1018384,262.110225,3.4,22629,995755,1,995755,123400108,0.0080693203283096
Alanine,200908_Smp_GBTFate1Tlong_A,Alanine_13C-2 15N-0,3.49,1757113,0,957097,0,2,200908,Smp,GBTFate1Tlong,A,NA,96,Fate1,ok,ok,ok,ok,all ok,1757113,262.110225,3.4,22629,1734484,1,1734484,173260652,0.010010836159152858
Alanine,200908_Smp_GBTFate1Tlong_B,Alanine_13C-2 15N-0,3.5,1893844,0,899910,0,2,200908,Smp,GBTFate1Tlong,B,NA,96,Fate1,ok,ok,ok,ok,all ok,1893844,262.110225,3.4,22629,1871215,1,1871215,184778272,0.010126812962078138
Alanine,200908_Smp_GBTFate1Tlong_C,Alanine_13C-2 15N-0,3.5,568157,0,281854,0,2,200908,Smp,GBTFate1Tlong,C,NA,96,Fate1,ok,ok,ok,ok,all ok,568157,262.110225,3.4,22629,545528,1,545528,67597296,0.008070263638947925
Alanine,200908_Smp_GBTFate2Tlong_A,Alanine_13C-2 15N-0,3.49,937875,0,463338,0,2,200908,Smp,GBTFate2Tlong,A,NA,96,Fate2,ok,ok,ok,ok,all ok,937875,262.110225,3.4,22629,915246,1,915246,90768726,0.010083274717329402
Alanine,200908_Smp_GBTFate2Tlong_B,Alanine_13C-2 15N-0,3.5,312268,0,188917,0,2,200908,Smp,GBTFate2Tlong,B,NA,96,Fate2,ok,ok,ok,ok,all ok,312268,262.110225,3.4,22629,289639,1,289639,35154863,0.008238945490983708
Alanine,200908_Smp_GBTFate2Tlong_C,Alanine_13C-2 15N-0,3.49,1089363,0,555116,0,2,200908,Smp,GBTFate2Tlong,C,NA,96,Fate2,ok,ok,ok,ok,all ok,1089363,262.110225,3.4,22629,1066734,1,1066734,87949744,0.012128903979527218
Alanine,200908_Smp_GBTFate2T0_A,Alanine_13C-3 15N-0,3.11,NA,0,63367,0,3,200908,Smp,GBTFate2T0,A,NA,0,Fate2,comparable to blank,ok,ok,bad RT,something is wrong,14984,263.113579,3.4,16466,NA,1,0,71851572,0
Alanine,200908_Smp_GBTFate2T0_B,Alanine_13C-3 15N-0,0.5,NA,0,360028,0,3,200908,Smp,GBTFate2T0,B,NA,0,Fate2,ok,ok,ok,bad RT,something is wrong,91225,263.113579,3.4,16466,NA,1,0,56404873,0
Alanine,200908_Smp_GBTFate2T0_C,Alanine_13C-3 15N-0,2.86,NA,0,6423,0,3,200908,Smp,GBTFate2T0,C,NA,0,Fate2,comparable to blank,ok,ok,bad RT,something is wrong,2041,263.113579,3.4,16466,NA,1,0,123400108,0
Alanine,200908_Smp_GBTFate2Tlong_A,Alanine_13C-3 15N-0,3.49,151715,0,195583,0,3,200908,Smp,GBTFate2Tlong,A,NA,96,Fate2,ok,ok,ok,ok,all ok,151715,263.113579,3.4,16466,135249,1,135249,90768726,0.0014900396420679078
Alanine,200908_Smp_GBTFate2Tlong_B,Alanine_13C-3 15N-0,3.49,38350,0,63317,0,3,200908,Smp,GBTFate2Tlong,B,NA,96,Fate2,ok,ok,ok,ok,all ok,38350,263.113579,3.4,16466,21884,1,21884,35154863,6.22502781478625e-4
Alanine,200908_Smp_GBTFate2Tlong_C,Alanine_13C-3 15N-0,3.49,212048,0,182187,0,3,200908,Smp,GBTFate2Tlong,C,NA,96,Fate2,ok,ok,ok,ok,all ok,212048,263.113579,3.4,16466,195582,1,195582,87949744,0.0022237927150760097
Alanine,200908_Smp_GBTFate1T0_A,Alanine_13C-0 15N-1,3.49,803759,0,382804,1,0,200908,Smp,GBTFate1T0,A,NA,0,Fate1,ok,ok,ok,ok,all ok,803759,261.100553,3.4,331228,472531,1,472531,28128603,0.01679895016471312
Alanine,200908_Smp_GBTFate1T0_B,Alanine_13C-0 15N-1,3.49,5037717,23878,2090822,1,0,200908,Smp,GBTFate1T0,B,NA,0,Fate1,ok,ok,ok,ok,all ok,5037717,261.100553,3.4,331228,4706489,1,4706489,233605643,0.020147154578795855
Alanine,200908_Smp_GBTFate1T0_C,Alanine_13C-0 15N-1,3.5,963066,0,515276,1,0,200908,Smp,GBTFate1T0,C,NA,0,Fate1,ok,ok,ok,ok,all ok,963066,261.100553,3.4,331228,631838,1,631838,33318859,0.01896337446609441
Alanine,200908_Smp_GBTFate2T0_A,Alanine_13C-0 15N-1,3.5,1712996,0,607687,1,0,200908,Smp,GBTFate2T0,A,NA,0,Fate2,ok,ok,ok,ok,all ok,1712996,261.100553,3.4,331228,1381768,1,1381768,71851572,0.01923086665382909
Alanine,200908_Smp_GBTFate2T0_B,Alanine_13C-0 15N-1,3.5,1538527,0,785205,1,0,200908,Smp,GBTFate2T0,B,NA,0,Fate2,ok,ok,ok,ok,all ok,1538527,261.100553,3.4,331228,1207299,1,1207299,56404873,0.021404161303580988
Alanine,200908_Smp_GBTFate2T0_C,Alanine_13C-0 15N-1,3.5,2632300,20689,1010570,1,0,200908,Smp,GBTFate2T0,C,NA,0,Fate2,ok,ok,ok,ok,all ok,2632300,261.100553,3.4,331228,2301072,1,2301072,123400108,0.018647244619915567
Alanine,200908_Smp_GBTFate1Tlong_A,Alanine_13C-0 15N-1,3.49,3770785,28391,2093686,1,0,200908,Smp,GBTFate1Tlong,A,NA,96,Fate1,ok,ok,ok,ok,all ok,3770785,261.100553,3.4,331228,3439557,1,3439557,173260652,0.01985192229335487
Alanine,200908_Smp_GBTFate1Tlong_B,Alanine_13C-0 15N-1,3.5,3894560,0,1907197,1,0,200908,Smp,GBTFate1Tlong,B,NA,96,Fate1,ok,ok,ok,ok,all ok,3894560,261.100553,3.4,331228,3563332,1,3563332,184778272,0.019284366941152042
Alanine,200908_Smp_GBTFate1Tlong_C,Alanine_13C-0 15N-1,3.5,1615599,0,675809,1,0,200908,Smp,GBTFate1Tlong,C,NA,96,Fate1,ok,ok,ok,ok,all ok,1615599,261.100553,3.4,331228,1284371,1,1284371,67597296,0.019000331019157927
Alanine,200908_Smp_GBTFate2Tlong_A,Alanine_13C-0 15N-1,3.49,2272740,0,1000592,1,0,200908,Smp,GBTFate2Tlong,A,NA,96,Fate2,ok,ok,ok,ok,all ok,2272740,261.100553,3.4,331228,1941512,1,1941512,90768726,0.02138965793130114
Alanine,200908_Smp_GBTFate2Tlong_B,Alanine_13C-0 15N-1,3.49,1372075,0,558945,1,0,200908,Smp,GBTFate2Tlong,B,NA,96,Fate2,ok,ok,ok,ok,all ok,1372075,261.100553,3.4,331228,1040847,1,1040847,35154863,0.02960748275423517
Alanine,200908_Smp_GBTFate2Tlong_C,Alanine_13C-0 15N-1,3.49,2393280,7463,1149618,1,0,200908,Smp,GBTFate2Tlong,C,NA,96,Fate2,ok,ok,ok,ok,all ok,2393280,261.100553,3.4,331228,2062052,1,2062052,87949744,0.02344579877344498
Alanine,200908_Smp_GBTFate1T0_A,Alanine_13C-1 15N-1,3.49,25570,0,32398,1,1,200908,Smp,GBTFate1T0,A,NA,0,Fate1,ok,ok,ok,ok,all ok,25570,262.103907,3.4,4611,20959,1,20959,28128603,7.451134348904565e-4
Alanine,200908_Smp_GBTFate1T0_B,Alanine_13C-1 15N-1,3.5,414858,0,221336,1,1,200908,Smp,GBTFate1T0,B,NA,0,Fate1,ok,ok,ok,ok,all ok,414858,262.103907,3.4,4611,410247,1,410247,233605643,0.0017561519265183161
Alanine,200908_Smp_GBTFate1T0_C,Alanine_13C-1 15N-1,3.49,48277,0,43609,1,1,200908,Smp,GBTFate1T0,C,NA,0,Fate1,ok,ok,ok,ok,all ok,48277,262.103907,3.4,4611,43666,1,43666,33318859,0.0013105490797268898
Alanine,200908_Smp_GBTFate2T0_A,Alanine_13C-1 15N-1,3.49,55342,0,38820,1,1,200908,Smp,GBTFate2T0,A,NA,0,Fate2,ok,ok,ok,ok,all ok,55342,262.103907,3.4,4611,50731,1,50731,71851572,7.060527499662778e-4
Alanine,200908_Smp_GBTFate2T0_B,Alanine_13C-1 15N-1,3.49,88016,0,69856,1,1,200908,Smp,GBTFate2T0,B,NA,0,Fate2,ok,ok,ok,ok,all ok,88016,262.103907,3.4,4611,83405,1,83405,56404873,0.001478684297365584
Alanine,200908_Smp_GBTFate2T0_C,Alanine_13C-1 15N-1,3.5,129185,0,93009,1,1,200908,Smp,GBTFate2T0,C,NA,0,Fate2,ok,ok,ok,ok,all ok,129185,262.103907,3.4,4611,124574,1,124574,123400108,0.0010095128928088134
Alanine,200908_Smp_GBTFate1Tlong_A,Alanine_13C-1 15N-1,3.5,296369,0,181295,1,1,200908,Smp,GBTFate1Tlong,A,NA,96,Fate1,ok,ok,ok,ok,all ok,296369,262.103907,3.4,4611,291758,1,291758,173260652,0.001683925326565203
Alanine,200908_Smp_GBTFate1Tlong_B,Alanine_13C-1 15N-1,3.49,292009,0,147174,1,1,200908,Smp,GBTFate1Tlong,B,NA,96,Fate1,ok,ok,ok,ok,all ok,292009,262.103907,3.4,4611,287398,1,287398,184778272,0.0015553668561203993
Alanine,200908_Smp_GBTFate1Tlong_C,Alanine_13C-1 15N-1,3.5,102494,0,76862,1,1,200908,Smp,GBTFate1Tlong,C,NA,96,Fate1,ok,ok,ok,ok,all ok,102494,262.103907,3.4,4611,97883,1,97883,67597296,0.0014480312940328263
Alanine,200908_Smp_GBTFate2Tlong_A,Alanine_13C-1 15N-1,3.49,93736,0,100387,1,1,200908,Smp,GBTFate2Tlong,A,NA,96,Fate2,ok,ok,ok,ok,all ok,93736,262.103907,3.4,4611,89125,1,89125,90768726,9.8189105353313e-4
Alanine,200908_Smp_GBTFate2Tlong_B,Alanine_13C-1 15N-1,3.49,32078,0,38173,1,1,200908,Smp,GBTFate2Tlong,B,NA,96,Fate2,ok,ok,ok,ok,all ok,32078,262.103907,3.4,4611,27467,1,27467,35154863,7.813143803177386e-4
Alanine,200908_Smp_GBTFate2Tlong_C,Alanine_13C-1 15N-1,3.49,131742,0,87034,1,1,200908,Smp,GBTFate2Tlong,C,NA,96,Fate2,ok,ok,ok,ok,all ok,131742,262.103907,3.4,4611,127131,1,127131,87949744,0.001445495964149708
Alanine,200908_Smp_GBTFate2T0_A,Alanine_13C-2 15N-1,2.84,NA,0,1014865,1,2,200908,Smp,GBTFate2T0,A,NA,0,Fate2,ok,ok,ok,bad RT,something is wrong,1209141,NA,NA,0,NA,NA,0,71851572,0
Alanine,200908_Smp_GBTFate2T0_B,Alanine_13C-2 15N-1,2.86,NA,0,1102520,1,2,200908,Smp,GBTFate2T0,B,NA,0,Fate2,ok,ok,ok,bad RT,something is wrong,1316044,NA,NA,0,NA,NA,0,56404873,0
Alanine,200908_Smp_GBTFate2T0_C,Alanine_13C-2 15N-1,2.85,NA,18569,1835744,1,2,200908,Smp,GBTFate2T0,C,NA,0,Fate2,ok,ok,ok,bad RT,something is wrong,2312815,NA,NA,0,NA,NA,0,123400108,0
Alanine,200908_Smp_GBTFate2Tlong_A,Alanine_13C-2 15N-1,3.49,16405,0,17487,1,2,200908,Smp,GBTFate2Tlong,A,NA,96,Fate2,ok,ok,ok,ok,all ok,16405,NA,NA,0,16405,NA,16405,90768726,1.8073405591260584e-4
Alanine,200908_Smp_GBTFate2Tlong_B,Alanine_13C-2 15N-1,3.49,5134,0,9551,1,2,200908,Smp,GBTFate2Tlong,B,NA,96,Fate2,ok,ok,ok,ok,all ok,5134,NA,NA,0,5134,NA,5134,35154863,1.4603953939459243e-4
Alanine,200908_Smp_GBTFate2Tlong_C,Alanine_13C-2 15N-1,3.48,25493,0,21719,1,2,200908,Smp,GBTFate2Tlong,C,NA,96,Fate2,ok,ok,ok,ok,all ok,25493,NA,NA,0,25493,NA,25493,87949744,2.8985871749666493e-4
Proline,200908_Smp_GBTFate1T0_B,Proline_13C-0 15N-0,3.83,86155768,723955,46779432,0,0,200908,Smp,GBTFate1T0,B,NA,0,Fate1,ok,ok,ok,ok,all ok,86155768,286.119167,3.8,8794295,77361473,1,77361473,93414910,0.8281490931158634
Proline,200908_Smp_GBTFate1T0_C,Proline_13C-0 15N-0,3.83,21846050,307824,15506730,0,0,200908,Smp,GBTFate1T0,C,NA,0,Fate1,ok,ok,ok,ok,all ok,21846050,286.119167,3.8,8794295,13051755,1,13051755,15724899,0.8300056490028966
Proline,200908_Smp_GBTFate2T0_A,Proline_13C-0 15N-0,3.83,34675916,278891,15333052,0,0,200908,Smp,GBTFate2T0,A,NA,0,Fate2,ok,ok,ok,ok,all ok,34675916,286.119167,3.8,8794295,25881621,1,25881621,30704678,0.8429211014686426
Proline,200908_Smp_GBTFate2T0_B,Proline_13C-0 15N-0,3.83,27206860,127798,20145708,0,0,200908,Smp,GBTFate2T0,B,NA,0,Fate2,ok,ok,ok,ok,all ok,27206860,286.119167,3.8,8794295,18412565,1,18412565,22163164,0.8307733047501702
Proline,200908_Smp_GBTFate2T0_C,Proline_13C-0 15N-0,3.83,51358504,175768,27783512,0,0,200908,Smp,GBTFate2T0,C,NA,0,Fate2,ok,ok,ok,ok,all ok,51358504,286.119167,3.8,8794295,42564209,1,42564209,50468636,0.8433794208347537
Proline,200908_Smp_GBTFate1Tlong_A,Proline_13C-0 15N-0,3.82,69004280,502042,43466656,0,0,200908,Smp,GBTFate1Tlong,A,NA,96,Fate1,ok,ok,ok,ok,all ok,69004280,286.119167,3.8,8794295,60209985,1,60209985,72118894,0.8348711642749264
Proline,200908_Smp_GBTFate1Tlong_B,Proline_13C-0 15N-0,3.83,81945408,835549,57307824,0,0,200908,Smp,GBTFate1Tlong,B,NA,96,Fate1,ok,ok,ok,ok,all ok,81945408,286.119167,3.8,8794295,73151113,1,73151113,88071574,0.830587097262506
Proline,200908_Smp_GBTFate1Tlong_C,Proline_13C-0 15N-0,3.83,34313928,292571,20774252,0,0,200908,Smp,GBTFate1Tlong,C,NA,96,Fate1,ok,ok,ok,ok,all ok,34313928,286.119167,3.8,8794295,25519633,1,25519633,30751727,0.8298601571222325
Proline,200908_Smp_GBTFate2Tlong_A,Proline_13C-0 15N-0,3.82,42022212,0,22087168,0,0,200908,Smp,GBTFate2Tlong,A,NA,96,Fate2,ok,ok,ok,ok,all ok,42022212,286.119167,3.8,8794295,33227917,1,33227917,39900265,0.832774343729296
Proline,200908_Smp_GBTFate2Tlong_B,Proline_13C-0 15N-0,3.82,20852790,105970,13414446,0,0,200908,Smp,GBTFate2Tlong,B,NA,96,Fate2,ok,ok,ok,ok,all ok,20852790,286.119167,3.8,8794295,12058495,1,12058495,14672895,0.8218211198267281
Proline,200908_Smp_GBTFate2Tlong_C,Proline_13C-0 15N-0,3.83,43924108,250165,31616570,0,0,200908,Smp,GBTFate2Tlong,C,NA,96,Fate2,ok,ok,ok,ok,all ok,43924108,286.119167,3.8,8794295,35129813,1,35129813,42239903,0.8316736191368621
Proline,200908_Smp_GBTFate1T0_B,Proline_13C-1 15N-0,3.83,13788113,0,7738094,0,1,200908,Smp,GBTFate1T0,B,NA,0,Fate1,ok,ok,ok,ok,all ok,13788113,287.122521,3.8,1291165,12496948,1,12496948,93414910,0.13377894385382377
Proline,200908_Smp_GBTFate1T0_C,Proline_13C-1 15N-0,3.83,3336039,0,2425652,0,1,200908,Smp,GBTFate1T0,C,NA,0,Fate1,ok,ok,ok,ok,all ok,3336039,287.122521,3.8,1291165,2044874,1,2044874,15724899,0.1300405172713669
Proline,200908_Smp_GBTFate2T0_A,Proline_13C-1 15N-0,3.83,5147198,0,2318157,0,1,200908,Smp,GBTFate2T0,A,NA,0,Fate2,ok,ok,ok,ok,all ok,5147198,287.122521,3.8,1291165,3856033,1,3856033,30704678,0.12558454447885758
Proline,200908_Smp_GBTFate2T0_B,Proline_13C-1 15N-0,3.83,4203248,0,2939707,0,1,200908,Smp,GBTFate2T0,B,NA,0,Fate2,ok,ok,ok,ok,all ok,4203248,287.122521,3.8,1291165,2912083,1,2912083,22163164,0.1313929274719079
Proline,200908_Smp_GBTFate2T0_C,Proline_13C-1 15N-0,3.83,7543437,0,4131202,0,1,200908,Smp,GBTFate2T0,C,NA,0,Fate2,ok,ok,ok,ok,all ok,7543437,287.122521,3.8,1291165,6252272,1,6252272,50468636,0.12388430707736979
Proline,200908_Smp_GBTFate1Tlong_A,Proline_13C-1 15N-0,3.83,10564356,0,6930737,0,1,200908,Smp,GBTFate1Tlong,A,NA,96,Fate1,ok,ok,ok,ok,all ok,10564356,287.122521,3.8,1291165,9273191,1,9273191,72118894,0.12858199128788636
Proline,200908_Smp_GBTFate1Tlong_B,Proline_13C-1 15N-0,3.83,12813342,0,8923889,0,1,200908,Smp,GBTFate1Tlong,B,NA,96,Fate1,ok,ok,ok,ok,all ok,12813342,287.122521,3.8,1291165,11522177,1,11522177,88071574,0.13082742225090696
Proline,200908_Smp_GBTFate1Tlong_C,Proline_13C-1 15N-0,3.83,5411485,0,3288883,0,1,200908,Smp,GBTFate1Tlong,C,NA,96,Fate1,ok,ok,ok,ok,all ok,5411485,287.122521,3.8,1291165,4120320,1,4120320,30751727,0.1339866213042279
Proline,200908_Smp_GBTFate2Tlong_A,Proline_13C-1 15N-0,3.82,6543650,0,3576722,0,1,200908,Smp,GBTFate2Tlong,A,NA,96,Fate2,ok,ok,ok,ok,all ok,6543650,287.122521,3.8,1291165,5252485,1,5252485,39900265,0.13164035376707398
Proline,200908_Smp_GBTFate2Tlong_B,Proline_13C-1 15N-0,3.82,3219650,0,2089390,0,1,200908,Smp,GBTFate2Tlong,B,NA,96,Fate2,ok,ok,ok,ok,all ok,3219650,287.122521,3.8,1291165,1928485,1,1928485,14672895,0.1314317999276898
Proline,200908_Smp_GBTFate2Tlong_C,Proline_13C-1 15N-0,3.83,6895756,26842,4935892,0,1,200908,Smp,GBTFate2Tlong,C,NA,96,Fate2,ok,ok,ok,ok,all ok,6895756,287.122521,3.8,1291165,5604591,1,5604591,42239903,0.13268475072018987
Proline,200908_Smp_GBTFate1T0_B,Proline_13C-2 15N-0,3.83,1284057,0,733251,0,2,200908,Smp,GBTFate1T0,B,NA,0,Fate1,ok,ok,ok,ok,all ok,1284057,288.125875,3.8,55053,1229004,1,1229004,93414910,0.013156400835798054
Proline,200908_Smp_GBTFate1T0_C,Proline_13C-2 15N-0,3.83,275282,0,210643,0,2,200908,Smp,GBTFate1T0,C,NA,0,Fate1,ok,ok,ok,ok,all ok,275282,288.125875,3.8,55053,220229,1,220229,15724899,0.01400511380073093
Proline,200908_Smp_GBTFate2T0_A,Proline_13C-2 15N-0,3.83,324535,0,176850,0,2,200908,Smp,GBTFate2T0,A,NA,0,Fate2,ok,ok,ok,ok,all ok,324535,288.125875,3.8,55053,269482,1,269482,30704678,0.008776577953365934
Proline,200908_Smp_GBTFate2T0_B,Proline_13C-2 15N-0,3.82,297723,0,294480,0,2,200908,Smp,GBTFate2T0,B,NA,0,Fate2,ok,ok,ok,ok,all ok,297723,288.125875,3.8,55053,242670,1,242670,22163164,0.010949248942975831
