Protein Name,Replicate Name,Precursor Ion Name,Retention Time,Area,Background,Height,N.lab,C.lab,runDate,type,SampID,ionization,rep,Timepoint,Experiment,Blk.flag,ppm.flag,size.flag,RT.check,all.flags,rawArea
Arginine,200908_Smp_GBTFate2Tlong_B,Arginine_13C-1 15N-1,1.88,32521,0,98210,1,1,200908,Smp,GBTFate2Tlong,B,NA,96,Fate2,ok,ok,ok,ok,all ok,32521
Arginine,200908_Std_0.5uM_GBTFate1T0_A-1,Arginine_13C-1 15N-1,5.89,NA,0,241240,1,1,200908,Std,0,5uM,GBTFate1T0,NA,,ok,ok,ok,bad RT,something is wrong,193842
Arginine,200908_Std_1.0uM_GBTFate1T0_A-1,Arginine_13C-1 15N-1,2.05,84165,0,112821,1,1,200908,Std,1,0uM,GBTFate1T0,NA,,ok,ok,ok,ok,all ok,84165
Arginine,200908_Std_0uM_GBTFate1T0_A-1,Arginine_13C-1 15N-1,5.9,NA,0,241731,1,1,200908,Std,0uM,GBTFate1T0,A,NA,,ok,ok,ok,bad RT,something is wrong,191127
Arginine,200908_Smp_GBTFate2Tlong_C,Arginine_13C-1 15N-1,5.89,NA,0,927189,1,1,200908,Smp,GBTFate2Tlong,C,NA,96,Fate2,ok,ok,ok,bad RT,something is wrong,653014
Arginine,200908_Std_2.5uM_GBTFate1T0_A-1,Arginine_13C-1 15N-1,2.07,212243,0,203790,1,1,200908,Std,2,5uM,GBTFate1T0,NA,,ok,ok,ok,ok,all ok,212243
Arginine,200908_Std_0uM_GBTFate1T0_A-2,Arginine_13C-1 15N-1,3.62,NA,0,37128,1,1,200908,Std,0uM,GBTFate1T0,A,NA,,ok,ok,ok,bad RT,something is wrong,10670
Arginine,200908_Std_0.5uM_GBTFate1T0_A-2,Arginine_13C-1 15N-1,2.05,16550,0,66088,1,1,200908,Std,0,5uM,GBTFate1T0,NA,,ok,ok,ok,ok,all ok,16550
Arginine,200908_Std_1.0uM_GBTFate1T0_A-2,Arginine_13C-1 15N-1,2.06,28855,0,85537,1,1,200908,Std,1,0uM,GBTFate1T0,NA,,ok,ok,ok,ok,all ok,28855
Arginine,200908_Std_2.5uM_GBTFate1T0_A-2,Arginine_13C-1 15N-1,2.06,456433,0,329834,1,1,200908,Std,2,5uM,GBTFate1T0,NA,,ok,ok,ok,ok,all ok,456433
Arginine,191001_Std_AA_AA-IS,Arginine_13C-2 15N-1,0.12,NA,0,30029,1,2,191001,Std,AA,AA,IS,NA,,ok,ok,ok,bad RT,something is wrong,6947
Arginine,200908_Blk_GBTFateBlk_A,Arginine_13C-2 15N-1,4.74,NA,0,21947,1,2,200908,Blk,GBTFateBlk,A,NA,NA,FateB,ok,ok,ok,bad RT,something is wrong,8735
Arginine,200908_Blk_GBTFateBlk_B,Arginine_13C-2 15N-1,5.89,NA,0,165262,1,2,200908,Blk,GBTFateBlk,B,NA,NA,FateB,ok,ok,ok,bad RT,something is wrong,128895
Arginine,200908_Smp_GBTFate1T0_A,Arginine_13C-2 15N-1,5.88,NA,0,177355,1,2,200908,Smp,GBTFate1T0,A,NA,0,Fate1,ok,ok,ok,bad RT,something is wrong,146533
Arginine,200908_Smp_GBTFate1T0_B,Arginine_13C-2 15N-1,5.88,NA,0,227230,1,2,200908,Smp,GBTFate1T0,B,NA,0,Fate1,ok,ok,ok,bad RT,something is wrong,168000
Arginine,200908_Smp_GBTFate1T0_C,Arginine_13C-2 15N-1,5.89,NA,0,215593,1,2,200908,Smp,GBTFate1T0,C,NA,0,Fate1,ok,ok,ok,bad RT,something is wrong,152788
Arginine,200908_Smp_GBTFate2T0_A,Arginine_13C-2 15N-1,5.89,NA,0,263702,1,2,200908,Smp,GBTFate2T0,A,NA,0,Fate2,ok,ok,ok,bad RT,something is wrong,189467
Arginine,200908_Smp_GBTFate2T0_B,Arginine_13C-2 15N-1,5.89,NA,0,200733,1,2,200908,Smp,GBTFate2T0,B,NA,0,Fate2,ok,ok,ok,bad RT,something is wrong,148797
Arginine,200908_Smp_GBTFate2T0_C,Arginine_13C-2 15N-1,3.97,NA,0,4760,1,2,200908,Smp,GBTFate2T0,C,NA,0,Fate2,ok,ok,ok,bad RT,something is wrong,1556
Arginine,200908_Smp_GBTFate1Tlong_A,Arginine_13C-2 15N-1,5.88,NA,0,215172,1,2,200908,Smp,GBTFate1Tlong,A,NA,96,Fate1,ok,ok,ok,bad RT,something is wrong,135804
Arginine,200908_Smp_GBTFate1Tlong_B,Arginine_13C-2 15N-1,5.88,NA,0,219060,1,2,200908,Smp,GBTFate1Tlong,B,NA,96,Fate1,ok,ok,ok,bad RT,something is wrong,148721
Arginine,200908_Smp_GBTFate1Tlong_C,Arginine_13C-2 15N-1,3.75,NA,0,25261,1,2,200908,Smp,GBTFate1Tlong,C,NA,96,Fate1,ok,ok,ok,bad RT,something is wrong,8631
Arginine,200908_Smp_GBTFate2Tlong_A,Arginine_13C-2 15N-1,0.12,NA,0,37756,1,2,200908,Smp,GBTFate2Tlong,A,NA,96,Fate2,ok,ok,ok,bad RT,something is wrong,9165
Arginine,200908_Smp_GBTFate2Tlong_B,Arginine_13C-2 15N-1,1.12,NA,0,56471,1,2,200908,Smp,GBTFate2Tlong,B,NA,96,Fate2,ok,ok,ok,bad RT,something is wrong,19751
Arginine,200908_Std_0.5uM_GBTFate1T0_A-1,Arginine_13C-2 15N-1,5.89,NA,0,65321,1,2,200908,Std,0,5uM,GBTFate1T0,NA,,ok,ok,ok,bad RT,something is wrong,32404
Arginine,200908_Std_1.0uM_GBTFate1T0_A-1,Arginine_13C-2 15N-1,2.44,NA,0,7993,1,2,200908,Std,1,0uM,GBTFate1T0,NA,,ok,ok,ok,bad RT,something is wrong,2435
Arginine,200908_Std_0uM_GBTFate1T0_A-1,Arginine_13C-2 15N-1,5.9,NA,0,31549,1,2,200908,Std,0uM,GBTFate1T0,A,NA,,ok,ok,ok,bad RT,something is wrong,18121
Arginine,200908_Smp_GBTFate2Tlong_C,Arginine_13C-2 15N-1,3.03,NA,0,56521,1,2,200908,Smp,GBTFate2Tlong,C,NA,96,Fate2,ok,ok,ok,bad RT,something is wrong,14345
Arginine,200908_Std_2.5uM_GBTFate1T0_A-1,Arginine_13C-2 15N-1,4.84,NA,0,30180,1,2,200908,Std,2,5uM,GBTFate1T0,NA,,ok,ok,ok,bad RT,something is wrong,7453
Arginine,200908_Std_0uM_GBTFate1T0_A-2,Arginine_13C-2 15N-1,5.89,NA,0,220525,1,2,200908,Std,0uM,GBTFate1T0,A,NA,,ok,ok,ok,bad RT,something is wrong,142159
Arginine,200908_Std_0.5uM_GBTFate1T0_A-2,Arginine_13C-2 15N-1,3.48,NA,0,21166,1,2,200908,Std,0,5uM,GBTFate1T0,NA,,ok,ok,ok,bad RT,something is wrong,4663
Arginine,200908_Std_1.0uM_GBTFate1T0_A-2,Arginine_13C-2 15N-1,5.88,NA,0,246467,1,2,200908,Std,1,0uM,GBTFate1T0,NA,,ok,ok,ok,bad RT,something is wrong,173792
Arginine,200908_Std_2.5uM_GBTFate1T0_A-2,Arginine_13C-2 15N-1,5.88,NA,0,241891,1,2,200908,Std,2,5uM,GBTFate1T0,NA,,ok,ok,ok,bad RT,something is wrong,156669
Arginine,191001_Std_AA_AA-IS,Arginine_13C-3 15N-1,0.12,NA,0,165293,1,3,191001,Std,AA,AA,IS,NA,,ok,ok,ok,bad RT,something is wrong,44355
Arginine,200908_Blk_GBTFateBlk_A,Arginine_13C-3 15N-1,4.94,NA,0,40841,1,3,200908,Blk,GBTFateBlk,A,NA,NA,FateB,ok,ok,ok,bad RT,something is wrong,12610
Arginine,200908_Blk_GBTFateBlk_B,Arginine_13C-3 15N-1,3.1,NA,0,53313,1,3,200908,Blk,GBTFateBlk,B,NA,NA,FateB,ok,ok,ok,bad RT,something is wrong,16061
Arginine,200908_Smp_GBTFate1T0_A,Arginine_13C-3 15N-1,4.29,NA,0,19929,1,3,200908,Smp,GBTFate1T0,A,NA,0,Fate1,ok,ok,ok,bad RT,something is wrong,7942
Arginine,200908_Smp_GBTFate1T0_B,Arginine_13C-3 15N-1,3.75,NA,0,74901,1,3,200908,Smp,GBTFate1T0,B,NA,0,Fate1,ok,ok,ok,bad RT,something is wrong,15308
Arginine,200908_Smp_GBTFate1T0_C,Arginine_13C-3 15N-1,3.03,NA,0,25441,1,3,200908,Smp,GBTFate1T0,C,NA,0,Fate1,ok,ok,ok,bad RT,something is wrong,8974
Arginine,200908_Smp_GBTFate2T0_A,Arginine_13C-3 15N-1,4.29,NA,0,24993,1,3,200908,Smp,GBTFate2T0,A,NA,0,Fate2,ok,ok,ok,bad RT,something is wrong,7549
Arginine,200908_Smp_GBTFate2T0_B,Arginine_13C-3 15N-1,4.3,NA,0,13283,1,3,200908,Smp,GBTFate2T0,B,NA,0,Fate2,ok,ok,ok,bad RT,something is wrong,10204
Arginine,200908_Smp_GBTFate2T0_C,Arginine_13C-3 15N-1,5.88,NA,0,3406,1,3,200908,Smp,GBTFate2T0,C,NA,0,Fate2,ok,ok,ok,bad RT,something is wrong,1061
Arginine,200908_Smp_GBTFate1Tlong_A,Arginine_13C-3 15N-1,4.29,NA,0,43818,1,3,200908,Smp,GBTFate1Tlong,A,NA,96,Fate1,ok,ok,ok,bad RT,something is wrong,34837
Arginine,200908_Smp_GBTFate1Tlong_B,Arginine_13C-3 15N-1,4.29,NA,0,15717,1,3,200908,Smp,GBTFate1Tlong,B,NA,96,Fate1,ok,ok,ok,bad RT,something is wrong,9823
Arginine,200908_Smp_GBTFate1Tlong_C,Arginine_13C-3 15N-1,3.08,NA,0,8190,1,3,200908,Smp,GBTFate1Tlong,C,NA,96,Fate1,ok,ok,ok,bad RT,something is wrong,2662
Arginine,200908_Smp_GBTFate2Tlong_A,Arginine_13C-3 15N-1,1.78,NA,0,54546,1,3,200908,Smp,GBTFate2Tlong,A,NA,96,Fate2,ok,ok,ok,bad RT,something is wrong,17375
Arginine,200908_Smp_GBTFate2Tlong_B,Arginine_13C-3 15N-1,4.29,NA,0,54552,1,3,200908,Smp,GBTFate2Tlong,B,NA,96,Fate2,ok,ok,ok,bad RT,something is wrong,54945
Arginine,200908_Std_0.5uM_GBTFate1T0_A-1,Arginine_13C-3 15N-1,4.3,NA,0,9084,1,3,200908,Std,0,5uM,GBTFate1T0,NA,,ok,ok,ok,bad RT,something is wrong,3888
Arginine,200908_Std_1.0uM_GBTFate1T0_A-1,Arginine_13C-3 15N-1,4.29,NA,0,7031,1,3,200908,Std,1,0uM,GBTFate1T0,NA,,ok,ok,ok,bad RT,something is wrong,3845
Arginine,200908_Std_0uM_GBTFate1T0_A-1,Arginine_13C-3 15N-1,4.3,NA,0,9012,1,3,200908,Std,0uM,GBTFate1T0,A,NA,,ok,ok,ok,bad RT,something is wrong,5347
Arginine,200908_Smp_GBTFate2Tlong_C,Arginine_13C-3 15N-1,4.3,NA,0,23491,1,3,200908,Smp,GBTFate2Tlong,C,NA,96,Fate2,ok,ok,ok,bad RT,something is wrong,21300
Arginine,200908_Std_2.5uM_GBTFate1T0_A-1,Arginine_13C-3 15N-1,4.29,NA,0,7736,1,3,200908,Std,2,5uM,GBTFate1T0,NA,,ok,ok,ok,bad RT,something is wrong,3168
Arginine,200908_Std_0uM_GBTFate1T0_A-2,Arginine_13C-3 15N-1,4.3,NA,0,29618,1,3,200908,Std,0uM,GBTFate1T0,A,NA,,ok,ok,ok,bad RT,something is wrong,30488
Arginine,200908_Std_0.5uM_GBTFate1T0_A-2,Arginine_13C-3 15N-1,4.29,NA,0,22050,1,3,200908,Std,0,5uM,GBTFate1T0,NA,,ok,ok,ok,bad RT,something is wrong,18322
Arginine,200908_Std_1.0uM_GBTFate1T0_A-2,Arginine_13C-3 15N-1,4.28,NA,0,22907,1,3,200908,Std,1,0uM,GBTFate1T0,NA,,ok,ok,ok,bad RT,something is wrong,25068
Arginine,200908_Std_2.5uM_GBTFate1T0_A-2,Arginine_13C-3 15N-1,4.29,NA,0,26007,1,3,200908,Std,2,5uM,GBTFate1T0,NA,,ok,ok,ok,bad RT,something is wrong,33118
Serine,191001_Std_AA_AA-IS,Serine_13C-0 15N-0,2.26,196705424,2557338,132335080,0,0,191001,Std,AA,AA,IS,NA,,ok,ok,ok,ok,all ok,196705424
Serine,200908_Blk_GBTFateBlk_A,Serine_13C-0 15N-0,2.36,NA,0,1092269,0,0,200908,Blk,GBTFateBlk,A,NA,NA,FateB,comparable to blank,ok,ok,ok,something is wrong,3101393
Serine,200908_Blk_GBTFateBlk_B,Serine_13C-0 15N-0,2.36,NA,0,3077580,0,0,200908,Blk,GBTFateBlk,B,NA,NA,FateB,comparable to blank,ok,ok,ok,something is wrong,9564276
Serine,200908_Smp_GBTFate1T0_A,Serine_13C-0 15N-0,2.35,NA,0,4030769,0,0,200908,Smp,GBTFate1T0,A,NA,0,Fate1,comparable to blank,ok,ok,ok,something is wrong,7740037
Serine,200908_Smp_GBTFate1T0_B,Serine_13C-0 15N-0,2.36,46522748,0,13234914,0,0,200908,Smp,GBTFate1T0,B,NA,0,Fate1,ok,ok,ok,ok,all ok,46522748
Serine,200908_Smp_GBTFate1T0_C,Serine_13C-0 15N-0,2.36,22507604,0,5935968,0,0,200908,Smp,GBTFate1T0,C,NA,0,Fate1,ok,ok,ok,ok,all ok,22507604
Serine,200908_Smp_GBTFate2T0_A,Serine_13C-0 15N-0,2.36,19625970,0,7620347,0,0,200908,Smp,GBTFate2T0,A,NA,0,Fate2,ok,ok,ok,ok,all ok,19625970
Serine,200908_Smp_GBTFate2T0_B,Serine_13C-0 15N-0,2.35,33049022,0,8571795,0,0,200908,Smp,GBTFate2T0,B,NA,0,Fate2,ok,ok,ok,ok,all ok,33049022
Serine,200908_Smp_GBTFate2T0_C,Serine_13C-0 15N-0,2.36,36111428,36528,11844741,0,0,200908,Smp,GBTFate2T0,C,NA,0,Fate2,ok,ok,ok,ok,all ok,36111428
Serine,200908_Smp_GBTFate1Tlong_A,Serine_13C-0 15N-0,2.36,38427748,0,11561821,0,0,200908,Smp,GBTFate1Tlong,A,NA,96,Fate1,ok,ok,ok,ok,all ok,38427748
Serine,200908_Smp_GBTFate1Tlong_B,Serine_13C-0 15N-0,2.35,57657736,325118,16367684,0,0,200908,Smp,GBTFate1Tlong,B,NA,96,Fate1,ok,ok,ok,ok,all ok,57657736
Serine,200908_Smp_GBTFate1Tlong_C,Serine_13C-0 15N-0,2.36,22345742,0,7181443,0,0,200908,Smp,GBTFate1Tlong,C,NA,96,Fate1,ok,ok,ok,ok,all ok,22345742
Serine,200908_Smp_GBTFate2Tlong_A,Serine_13C-0 15N-0,2.35,32306994,0,9678823,0,0,200908,Smp,GBTFate2Tlong,A,NA,96,Fate2,ok,ok,ok,ok,all ok,32306994
Serine,200908_Smp_GBTFate2Tlong_B,Serine_13C-0 15N-0,2.36,NA,0,5350016,0,0,200908,Smp,GBTFate2Tlong,B,NA,96,Fate2,comparable to blank,ok,ok,ok,something is wrong,9615128
Serine,200908_Std_0.5uM_GBTFate1T0_A-1,Serine_13C-0 15N-0,2.39,63363400,1408072,20197644,0,0,200908,Std,0,5uM,GBTFate1T0,NA,,ok,ok,ok,ok,all ok,63363400
Serine,200908_Std_1.0uM_GBTFate1T0_A-1,Serine_13C-0 15N-0,2.35,115244664,3369769,39193692,0,0,200908,Std,1,0uM,GBTFate1T0,NA,,ok,ok,ok,ok,all ok,115244664
Serine,200908_Std_0uM_GBTFate1T0_A-1,Serine_13C-0 15N-0,2.37,NA,0,2577225,0,0,200908,Std,0uM,GBTFate1T0,A,NA,,comparable to blank,ok,ok,ok,something is wrong,7328687
Serine,200908_Smp_GBTFate2Tlong_C,Serine_13C-0 15N-0,2.36,42597680,0,10622613,0,0,200908,Smp,GBTFate2Tlong,C,NA,96,Fate2,ok,ok,ok,ok,all ok,42597680
Serine,200908_Std_2.5uM_GBTFate1T0_A-1,Serine_13C-0 15N-0,2.35,191751296,5266946,72621736,0,0,200908,Std,2,5uM,GBTFate1T0,NA,,ok,ok,ok,ok,all ok,191751296
Serine,200908_Std_0uM_GBTFate1T0_A-2,Serine_13C-0 15N-0,2.35,NA,0,4901062,0,0,200908,Std,0uM,GBTFate1T0,A,NA,,comparable to blank,ok,ok,ok,something is wrong,16267925
Serine,200908_Std_0.5uM_GBTFate1T0_A-2,Serine_13C-0 15N-0,2.34,164914560,1025721,38220364,0,0,200908,Std,0,5uM,GBTFate1T0,NA,,ok,ok,ok,ok,all ok,164914560
Serine,200908_Std_1.0uM_GBTFate1T0_A-2,Serine_13C-0 15N-0,2.35,227674912,12811105,68551648,0,0,200908,Std,1,0uM,GBTFate1T0,NA,,ok,ok,ok,ok,all ok,227674912
Serine,200908_Std_2.5uM_GBTFate1T0_A-2,Serine_13C-0 15N-0,2.35,444300992,19544978,133724088,0,0,200908,Std,2,5uM,GBTFate1T0,NA,,ok,ok,ok,ok,all ok,444300992
Serine,191001_Std_AA_AA-IS,Serine_13C-1 15N-0,2.26,27014768,174197,18223310,0,1,191001,Std,AA,AA,IS,NA,,ok,ok,ok,ok,all ok,27014768
Serine,200908_Blk_GBTFateBlk_A,Serine_13C-1 15N-0,2.3,NA,308462,145978,0,1,200908,Blk,GBTFateBlk,A,NA,NA,FateB,comparable to blank,ok,ok,ok,something is wrong,145127
Serine,200908_Blk_GBTFateBlk_B,Serine_13C-1 15N-0,2.28,NA,388239,160328,0,1,200908,Blk,GBTFateBlk,B,NA,NA,FateB,comparable to blank,ok,ok,ok,something is wrong,202739
Serine,200908_Smp_GBTFate1T0_A,Serine_13C-1 15N-0,2.31,NA,581675,110117,0,1,200908,Smp,GBTFate1T0,A,NA,0,Fate1,comparable to blank,ok,ok,ok,something is wrong,103700
Serine,200908_Smp_GBTFate1T0_B,Serine_13C-1 15N-0,2.35,6709952,48679,2051815,0,1,200908,Smp,GBTFate1T0,B,NA,0,Fate1,ok,ok,ok,ok,all ok,6709952
Serine,200908_Smp_GBTFate1T0_C,Serine_13C-1 15N-0,2.36,1036592,1887137,609818,0,1,200908,Smp,GBTFate1T0,C,NA,0,Fate1,ok,ok,ok,ok,all ok,1036592
Serine,200908_Smp_GBTFate2T0_A,Serine_13C-1 15N-0,2.36,2825564,105623,1098156,0,1,200908,Smp,GBTFate2T0,A,NA,0,Fate2,ok,ok,ok,ok,all ok,2825564
Serine,200908_Smp_GBTFate2T0_B,Serine_13C-1 15N-0,2.35,3415245,1151154,1164254,0,1,200908,Smp,GBTFate2T0,B,NA,0,Fate2,ok,ok,ok,ok,all ok,3415245
Serine,200908_Smp_GBTFate2T0_C,Serine_13C-1 15N-0,2.36,3793404,1304494,1623558,0,1,200908,Smp,GBTFate2T0,C,NA,0,Fate2,ok,ok,ok,ok,all ok,3793404
Serine,200908_Smp_GBTFate1Tlong_A,Serine_13C-1 15N-0,2.36,4295640,1298707,1731515,0,1,200908,Smp,GBTFate1Tlong,A,NA,96,Fate1,ok,ok,ok,ok,all ok,4295640
Serine,200908_Smp_GBTFate1Tlong_B,Serine_13C-1 15N-0,2.35,5765138,1174129,2318336,0,1,200908,Smp,GBTFate1Tlong,B,NA,96,Fate1,ok,ok,ok,ok,all ok,5765138
Serine,200908_Smp_GBTFate1Tlong_C,Serine_13C-1 15N-0,2.36,2403783,1025044,759223,0,1,200908,Smp,GBTFate1Tlong,C,NA,96,Fate1,ok,ok,ok,ok,all ok,2403783
Serine,200908_Smp_GBTFate2Tlong_A,Serine_13C-1 15N-0,2.35,3490964,1043307,1404099,0,1,200908,Smp,GBTFate2Tlong,A,NA,96,Fate2,ok,ok,ok,ok,all ok,3490964
Serine,200908_Smp_GBTFate2Tlong_B,Serine_13C-1 15N-0,2.36,1155538,1354241,741750,0,1,200908,Smp,GBTFate2Tlong,B,NA,96,Fate2,ok,ok,ok,ok,all ok,1155538
Serine,200908_Std_0.5uM_GBTFate1T0_A-1,Serine_13C-1 15N-0,2.39,7787740,1721576,2823480,0,1,200908,Std,0,5uM,GBTFate1T0,NA,,ok,ok,ok,ok,all ok,7787740
Serine,200908_Std_1.0uM_GBTFate1T0_A-1,Serine_13C-1 15N-0,2.35,16263615,181347,5402192,0,1,200908,Std,1,0uM,GBTFate1T0,NA,,ok,ok,ok,ok,all ok,16263615
Serine,200908_Std_0uM_GBTFate1T0_A-1,Serine_13C-1 15N-0,2.37,NA,1912161,224879,0,1,200908,Std,0uM,GBTFate1T0,A,NA,,comparable to blank,ok,ok,ok,something is wrong,259378
Serine,200908_Smp_GBTFate2Tlong_C,Serine_13C-1 15N-0,2.36,5679186,708901,1618248,0,1,200908,Smp,GBTFate2Tlong,C,NA,96,Fate2,ok,ok,ok,ok,all ok,5679186
Serine,200908_Std_2.5uM_GBTFate1T0_A-1,Serine_13C-1 15N-0,2.35,25298314,1837018,9736487,0,1,200908,Std,2,5uM,GBTFate1T0,NA,,ok,ok,ok,ok,all ok,25298314
Serine,200908_Std_0uM_GBTFate1T0_A-2,Serine_13C-1 15N-0,2.35,834050,1251559,555770,0,1,200908,Std,0uM,GBTFate1T0,A,NA,,ok,ok,ok,ok,all ok,834050
Serine,200908_Std_0.5uM_GBTFate1T0_A-2,Serine_13C-1 15N-0,2.34,20577186,1480879,5071503,0,1,200908,Std,0,5uM,GBTFate1T0,NA,,ok,ok,ok,ok,all ok,20577186
Serine,200908_Std_1.0uM_GBTFate1T0_A-2,Serine_13C-1 15N-0,2.35,29843392,2792768,9442793,0,1,200908,Std,1,0uM,GBTFate1T0,NA,,ok,ok,ok,ok,all ok,29843392
Serine,200908_Std_2.5uM_GBTFate1T0_A-2,Serine_13C-1 15N-0,2.35,57012220,3082772,17542414,0,1,200908,Std,2,5uM,GBTFate1T0,NA,,ok,ok,ok,ok,all ok,57012220
Serine,191001_Std_AA_AA-IS,Serine_13C-2 15N-0,2.26,2308936,0,1452755,0,2,191001,Std,AA,AA,IS,NA,,ok,ok,ok,ok,all ok,2308936
Serine,200908_Blk_GBTFateBlk_A,Serine_13C-2 15N-0,0.56,NA,0,519369,0,2,200908,Blk,GBTFateBlk,A,NA,NA,FateB,ok,ok,ok,bad RT,something is wrong,708044
Serine,200908_Blk_GBTFateBlk_B,Serine_13C-2 15N-0,0.82,NA,0,127305,0,2,200908,Blk,GBTFateBlk,B,NA,NA,FateB,ok,ok,ok,bad RT,something is wrong,494687
Serine,200908_Smp_GBTFate1T0_A,Serine_13C-2 15N-0,0.78,NA,0,248355,0,2,200908,Smp,GBTFate1T0,A,NA,0,Fate1,ok,ok,ok,bad RT,something is wrong,808831
Serine,200908_Smp_GBTFate1T0_B,Serine_13C-2 15N-0,2.34,277463,0,197411,0,2,200908,Smp,GBTFate1T0,B,NA,0,Fate1,ok,ok,ok,ok,all ok,277463
Serine,200908_Smp_GBTFate1T0_C,Serine_13C-2 15N-0,0.56,NA,0,564226,0,2,200908,Smp,GBTFate1T0,C,NA,0,Fate1,ok,ok,ok,bad RT,something is wrong,1111950
Serine,200908_Smp_GBTFate2T0_A,Serine_13C-2 15N-0,0.55,NA,0,881963,0,2,200908,Smp,GBTFate2T0,A,NA,0,Fate2,ok,ok,ok,bad RT,something is wrong,1056246
Serine,200908_Smp_GBTFate2T0_B,Serine_13C-2 15N-0,0.76,NA,86445,270066,0,2,200908,Smp,GBTFate2T0,B,NA,0,Fate2,ok,ok,ok,bad RT,something is wrong,976675
Serine,200908_Smp_GBTFate2T0_C,Serine_13C-2 15N-0,1.3,NA,33464,99214,0,2,200908,Smp,GBTFate2T0,C,NA,0,Fate2,ok,ok,ok,bad RT,something is wrong,245925
Serine,200908_Smp_GBTFate1Tlong_A,Serine_13C-2 15N-0,0.79,NA,0,346362,0,2,200908,Smp,GBTFate1Tlong,A,NA,96,Fate1,ok,ok,ok,bad RT,something is wrong,503453
Serine,200908_Smp_GBTFate1Tlong_B,Serine_13C-2 15N-0,2.36,429093,0,274318,0,2,200908,Smp,GBTFate1Tlong,B,NA,96,Fate1,ok,ok,ok,ok,all ok,429093
Serine,200908_Smp_GBTFate1Tlong_C,Serine_13C-2 15N-0,1.38,NA,0,92628,0,2,200908,Smp,GBTFate1Tlong,C,NA,96,Fate1,ok,ok,ok,bad RT,something is wrong,132716
Serine,200908_Smp_GBTFate2Tlong_A,Serine_13C-2 15N-0,1.3,NA,0,110429,0,2,200908,Smp,GBTFate2Tlong,A,NA,96,Fate2,ok,ok,ok,bad RT,something is wrong,400954
Serine,200908_Smp_GBTFate2Tlong_B,Serine_13C-2 15N-0,2.29,13712,0,41831,0,2,200908,Smp,GBTFate2Tlong,B,NA,96,Fate2,ok,ok,ok,ok,all ok,13712
Serine,200908_Std_0.5uM_GBTFate1T0_A-1,Serine_13C-2 15N-0,2.39,857893,0,369536,0,2,200908,Std,0,5uM,GBTFate1T0,NA,,ok,ok,ok,ok,all ok,857893
Serine,200908_Std_1.0uM_GBTFate1T0_A-1,Serine_13C-2 15N-0,2.36,1567208,0,583501,0,2,200908,Std,1,0uM,GBTFate1T0,NA,,ok,ok,ok,ok,all ok,1567208
Serine,200908_Std_0uM_GBTFate1T0_A-1,Serine_13C-2 15N-0,1.44,NA,0,75373,0,2,200908,Std,0uM,GBTFate1T0,A,NA,,ok,ok,ok,bad RT,something is wrong,121940
Serine,200908_Smp_GBTFate2Tlong_C,Serine_13C-2 15N-0,0.56,NA,0,705370,0,2,200908,Smp,GBTFate2Tlong,C,NA,96,Fate2,ok,ok,ok,bad RT,something is wrong,909911
Serine,200908_Std_2.5uM_GBTFate1T0_A-1,Serine_13C-2 15N-0,2.35,2429733,0,916259,0,2,200908,Std,2,5uM,GBTFate1T0,NA,,ok,ok,ok,ok,all ok,2429733
Serine,200908_Std_0uM_GBTFate1T0_A-2,Serine_13C-2 15N-0,1.25,NA,44504,82645,0,2,200908,Std,0uM,GBTFate1T0,A,NA,,ok,ok,ok,bad RT,something is wrong,200284
Serine,200908_Std_0.5uM_GBTFate1T0_A-2,Serine_13C-2 15N-0,2.3,273648,2957,284758,0,2,200908,Std,0,5uM,GBTFate1T0,NA,,ok,ok,ok,ok,all ok,273648
Serine,200908_Std_1.0uM_GBTFate1T0_A-2,Serine_13C-2 15N-0,2.35,2615817,0,966139,0,2,200908,Std,1,0uM,GBTFate1T0,NA,,ok,ok,ok,ok,all ok,2615817
Serine,200908_Std_2.5uM_GBTFate1T0_A-2,Serine_13C-2 15N-0,2.35,4231860,0,1823619,0,2,200908,Std,2,5uM,GBTFate1T0,NA,,ok,ok,ok,ok,all ok,4231860
Serine,191001_Std_AA_AA-IS,Serine_13C-3 15N-0,2.24,3420457,15752,2644550,0,3,191001,Std,AA,AA,IS,NA,,ok,ok,ok,ok,all ok,3420457
Serine,200908_Blk_GBTFateBlk_A,Serine_13C-3 15N-0,5.96,NA,0,283481,0,3,200908,Blk,GBTFateBlk,A,NA,NA,FateB,ok,ok,ok,bad RT,something is wrong,172035
Serine,200908_Blk_GBTFateBlk_B,Serine_13C-3 15N-0,0.11,NA,0,101883,0,3,200908,Blk,GBTFateBlk,B,NA,NA,FateB,ok,ok,ok,bad RT,something is wrong,26649
Serine,200908_Smp_GBTFate1T0_A,Serine_13C-3 15N-0,0.6,NA,0,28775,0,3,200908,Smp,GBTFate1T0,A,NA,0,Fate1,ok,ok,ok,bad RT,something is wrong,14539
Serine,200908_Smp_GBTFate1T0_B,Serine_13C-3 15N-0,0.56,NA,0,20408,0,3,200908,Smp,GBTFate1T0,B,NA,0,Fate1,ok,ok,ok,bad RT,something is wrong,6046
Serine,200908_Smp_GBTFate1T0_C,Serine_13C-3 15N-0,1.15,NA,0,26549,0,3,200908,Smp,GBTFate1T0,C,NA,0,Fate1,ok,ok,ok,bad RT,something is wrong,6269
