Experiment,Timepoint,Incubation time (hr),Metabolite,Isotopologue,C.lab,N.lab,iso.mz,ionization,nM.in.Sample.ave,nM.in.sample.sd,MID.mean,MID.sd
Fate1,8,9,Cytosine,Cytosine_13C-0 15N-0,0,0,112.051087,pos,0.09360140235734278,0.027568481186142794,0.9718724705570835,0.0017134767234551573
Fate1,96,98,Cytosine,Cytosine_13C-0 15N-0,0,0,112.051087,pos,0.22340688378788623,0.07957532109440489,0.9607643750290737,0.003119660770734899
Fate2,0,0.3,Cytosine,Cytosine_13C-0 15N-0,0,0,112.051087,pos,0.12512824828033972,0.03592249072401339,0.9682809338698765,0.0037139754025639557
Fate2,12,13,Cytosine,Cytosine_13C-0 15N-0,0,0,112.051087,pos,0.15633880767799702,0.02492847960414574,0.9679174080217441,0.0013030398448011444
Fate2,24,25,Cytosine,Cytosine_13C-0 15N-0,0,0,112.051087,pos,0.13291176598178822,0.05879930033396442,0.968718695637868,0.0061677337488051705
Fate2,48,51,Cytosine,Cytosine_13C-0 15N-0,0,0,112.051087,pos,0.1532869280612903,0.026078107195773272,0.9638281322831468,0.002965246849575032
Fate2,5,6,Cytosine,Cytosine_13C-0 15N-0,0,0,112.051087,pos,0.11123995384258792,0.010535886602074548,0.9689924896900626,0.003484355248288807
Fate2,96,100,Cytosine,Cytosine_13C-0 15N-0,0,0,112.051087,pos,0.154181887527294,0.021448480005938138,0.9515208323622955,0.00104627362661863
Fate1,0,0.5,Cytosine,Cytosine_13C-0 15N-1,0,1,113.048123,pos,4.8144831666977573e-4,3.1375165265645614e-4,0.004450977419984738,7.947810060603968e-4
Fate1,12,12.5,Cytosine,Cytosine_13C-0 15N-1,0,1,113.048123,pos,5.777261342944024e-4,1.93461065245894e-4,0.005011419379561056,3.992414045562537e-4
Fate1,36,36,Cytosine,Cytosine_13C-0 15N-1,0,1,113.048123,pos,0.001339887884171096,7.625574614680016e-5,0.006459341586037128,6.74068141865e-4
Fate1,4,4.5,Cytosine,Cytosine_13C-0 15N-1,0,1,113.048123,pos,4.1365963506739974e-4,2.246795303067653e-4,0.004657741659663116,8.445310584643675e-4
Fate1,50,50,Cytosine,Cytosine_13C-0 15N-1,0,1,113.048123,pos,0.0013556776841723672,2.0641008788785804e-4,0.007478741428730645,1.9210581342256154e-4
Fate1,8,9,Cytosine,Cytosine_13C-0 15N-1,0,1,113.048123,pos,4.3881054241285815e-4,1.4352651850454726e-4,0.004520788777733717,2.079166937816142e-4
Fate1,96,98,Cytosine,Cytosine_13C-0 15N-1,0,1,113.048123,pos,0.0020336339110604215,7.714518845158814e-4,0.008696779444879376,7.195963101262582e-4
Fate2,0,0.3,Cytosine,Cytosine_13C-0 15N-1,0,1,113.048123,pos,6.771651493629554e-4,2.4101042546905644e-4,0.005169358437212965,3.5020089937330023e-4
Fate2,12,13,Cytosine,Cytosine_13C-0 15N-1,0,1,113.048123,pos,8.377049638991818e-4,1.9559173589834967e-4,0.005146396106500278,4.169433944419788e-4
Fate2,24,25,Cytosine,Cytosine_13C-0 15N-1,0,1,113.048123,pos,8.554437974650079e-4,4.1438488933084416e-4,0.006111552062635559,4.6753555998492463e-4
Fate2,48,51,Cytosine,Cytosine_13C-0 15N-1,0,1,113.048123,pos,0.001423967185366943,3.66166588199014e-4,0.008953543659091515,0.0018531478086770854
Fate2,5,6,Cytosine,Cytosine_13C-0 15N-1,0,1,113.048123,pos,5.732603767583166e-4,8.528751589321724e-5,0.004989742163788469,5.342944663167516e-4
Fate2,96,100,Cytosine,Cytosine_13C-0 15N-1,0,1,113.048123,pos,0.0034156860497877558,5.583026434127958e-4,0.021047547226637913,0.001020154476053672
Fate1,0,0.5,Cytosine,Cytosine_13C-1 15N-0,1,0,113.054441,pos,0.0023683716146779307,0.0014960170375325518,0.022849090963235806,0.0022611704027433307
Fate1,12,12.5,Cytosine,Cytosine_13C-1 15N-0,1,0,113.054441,pos,0.0030177258985009795,0.001128319196424242,0.025902089052542186,0.0030347969362774403
Fate1,36,36,Cytosine,Cytosine_13C-1 15N-0,1,0,113.054441,pos,0.006216136289218698,3.018708007140977e-4,0.02992814225469609,0.0022696365447730225
Fate1,4,4.5,Cytosine,Cytosine_13C-1 15N-0,1,0,113.054441,pos,0.0023151379273376282,0.0015635038612413334,0.02466133454374654,0.0060224054331910375
Fate1,50,50,Cytosine,Cytosine_13C-1 15N-0,1,0,113.054441,pos,0.004733729932793953,9.829176809424385e-4,0.025940989152205073,8.012553693470063e-4
Fate1,8,9,Cytosine,Cytosine_13C-1 15N-0,1,0,113.054441,pos,0.0022952117350813804,7.647052618955072e-4,0.02360674066518284,0.0015079981092355969
Fate1,96,98,Cytosine,Cytosine_13C-1 15N-0,1,0,113.054441,pos,0.007166037181033571,0.0028277763699026638,0.030538845526046927,0.0024127995080368237
Fate2,0,0.3,Cytosine,Cytosine_13C-1 15N-0,1,0,113.054441,pos,0.0035039841346400104,0.0014411615726704792,0.02654208499847031,0.0033810896097372467
Fate2,12,13,Cytosine,Cytosine_13C-1 15N-0,1,0,113.054441,pos,0.004325640356993113,4.8213234794083437e-4,0.026936195871755636,0.0015611660776611797
Fate2,24,25,Cytosine,Cytosine_13C-1 15N-0,1,0,113.054441,pos,0.003649595251087573,0.002057517407765837,0.025147102183371288,0.005686692989172551
Fate2,48,51,Cytosine,Cytosine_13C-1 15N-0,1,0,113.054441,pos,0.004344651687855478,8.810657302325378e-4,0.02720948174224767,0.00132821822274182
Fate2,5,6,Cytosine,Cytosine_13C-1 15N-0,1,0,113.054441,pos,0.0029908069255179842,4.7249596101993385e-4,0.026017768146148992,0.0029512708233437944
Fate2,96,100,Cytosine,Cytosine_13C-1 15N-0,1,0,113.054441,pos,0.004399693085661544,7.335283816597346e-4,0.02708630860734429,6.963518522386266e-4
Fate2,0,0.3,Cytosine,Cytosine_13C-1 15N-1,1,1,114.051477,pos,1.2762016910275945e-6,2.2104461695651117e-6,7.622694440271261e-6,1.3202894061122628e-5
Fate2,12,13,Cytosine,Cytosine_13C-1 15N-1,1,1,114.051477,pos,0,0,0,0
Fate2,24,25,Cytosine,Cytosine_13C-1 15N-1,1,1,114.051477,pos,4.406520740582267e-6,7.632317807294523e-6,2.2650116125027385e-5,3.923115192588253e-5
Fate2,48,51,Cytosine,Cytosine_13C-1 15N-1,1,1,114.051477,pos,1.416069970070871e-6,2.452705135235288e-6,8.842315514039015e-6,1.5315339726870088e-5
Fate2,5,6,Cytosine,Cytosine_13C-1 15N-1,1,1,114.051477,pos,0,0,0,0
Fate2,96,100,Cytosine,Cytosine_13C-1 15N-1,1,1,114.051477,pos,5.3015469380173455e-5,3.877447452254869e-5,3.453118037223137e-4,2.654074201317591e-4
Fate1,0,0.5,Deoxyadenosine,Deoxyadenosine_13C-0 15N-0,0,0,252.109665,pos,0.004905669817032799,0.0048198690982484025,0.9185465953207159,0.006931693456893698
Fate1,12,12.5,Deoxyadenosine,Deoxyadenosine_13C-0 15N-0,0,0,252.109665,pos,0.0041140642259638194,4.4474316128072233e-4,0.9089702481413615,0.001718431224028034
Fate1,36,36,Deoxyadenosine,Deoxyadenosine_13C-0 15N-0,0,0,252.109665,pos,0.012500982454522068,0.003594228078054854,0.8932344223931983,0.001552437679149686
Fate1,4,4.5,Deoxyadenosine,Deoxyadenosine_13C-0 15N-0,0,0,252.109665,pos,0.0048197754424845465,0.004888518073807669,0.9134584240584961,0.004703238534841747
Fate1,50,50,Deoxyadenosine,Deoxyadenosine_13C-0 15N-0,0,0,252.109665,pos,0.01242400116680479,0.0044290629775018105,0.886444402668717,0.008589156014645456
Fate1,8,9,Deoxyadenosine,Deoxyadenosine_13C-0 15N-0,0,0,252.109665,pos,0.005944836966364277,0.001420205759809521,0.9110394401914698,0.003092434843454938
Fate1,96,98,Deoxyadenosine,Deoxyadenosine_13C-0 15N-0,0,0,252.109665,pos,0.005764960100629763,0.0026407523824138255,0.8786595465883269,0.005226357384558453
Fate2,0,0.3,Deoxyadenosine,Deoxyadenosine_13C-0 15N-0,0,0,252.109665,pos,0.0035229187059420447,9.87033009526402e-4,0.9136126565490947,0.0027748615231670422
Fate2,12,13,Deoxyadenosine,Deoxyadenosine_13C-0 15N-0,0,0,252.109665,pos,0.008704184730731371,0.002715469935202537,0.9062493269209453,0.002215575664392369
Fate2,24,25,Deoxyadenosine,Deoxyadenosine_13C-0 15N-0,0,0,252.109665,pos,0.006799892019371536,0.005216465069922028,0.9045630060941549,0.005744961838357536
Fate2,48,51,Deoxyadenosine,Deoxyadenosine_13C-0 15N-0,0,0,252.109665,pos,0.012365351978870606,0.004737504457942167,0.8826026858281362,0.009903083502088376
Fate2,5,6,Deoxyadenosine,Deoxyadenosine_13C-0 15N-0,0,0,252.109665,pos,0.0064131696582467625,0.004844976635201644,0.9134331826765989,0.002451294178496357
Fate2,96,100,Deoxyadenosine,Deoxyadenosine_13C-0 15N-0,0,0,252.109665,pos,0.007048177270835474,0.001983793571539354,0.8473601184641372,0.008699588077295333
Fate1,0,0.5,Deoxyadenosine,Deoxyadenosine_13C-0 15N-1,0,1,253.106701,pos,3.88116915583584e-5,5.5913568604614725e-5,0.004541310065708456,0.004108059417095225
Fate1,12,12.5,Deoxyadenosine,Deoxyadenosine_13C-0 15N-1,0,1,253.106701,pos,2.5616278591064453e-5,1.0966848268146238e-5,0.005518822264778743,0.0019350888903137305
Fate1,36,36,Deoxyadenosine,Deoxyadenosine_13C-0 15N-1,0,1,253.106701,pos,1.502154377391233e-4,4.508629621973782e-5,0.010706167237153522,1.236084628516476e-4
Fate1,4,4.5,Deoxyadenosine,Deoxyadenosine_13C-0 15N-1,0,1,253.106701,pos,4.438023821066832e-5,6.765690475344533e-5,0.005164396471819412,0.004864812566058121
Fate1,50,50,Deoxyadenosine,Deoxyadenosine_13C-0 15N-1,0,1,253.106701,pos,1.6832135378714154e-4,7.38756774405126e-5,0.01169449127694791,0.0014971331612060415
Fate1,8,9,Deoxyadenosine,Deoxyadenosine_13C-0 15N-1,0,1,253.106701,pos,3.77945808646081e-5,2.45717204898913e-5,0.005452849190671,0.0027778688739348847
Fate1,96,98,Deoxyadenosine,Deoxyadenosine_13C-0 15N-1,0,1,253.106701,pos,7.453881754994708e-5,4.3672412166055976e-5,0.01084574405278432,0.0023299057090824943
Fate2,0,0.3,Deoxyadenosine,Deoxyadenosine_13C-0 15N-1,0,1,253.106701,pos,2.0965246206611234e-5,9.206332111655691e-6,0.00527595091980302,8.607586529362878e-4
Fate2,12,13,Deoxyadenosine,Deoxyadenosine_13C-0 15N-1,0,1,253.106701,pos,8.678230620712069e-5,4.387468792449145e-5,0.008590585144177463,0.0021943449749782145
Fate2,24,25,Deoxyadenosine,Deoxyadenosine_13C-0 15N-1,0,1,253.106701,pos,7.145311812385153e-5,7.425743573405424e-5,0.007934154625973732,0.003388618080175578
Fate2,48,51,Deoxyadenosine,Deoxyadenosine_13C-0 15N-1,0,1,253.106701,pos,1.7976575682555985e-4,9.313757746212579e-5,0.012171887461179847,0.002397521615456004
Fate2,5,6,Deoxyadenosine,Deoxyadenosine_13C-0 15N-1,0,1,253.106701,pos,5.404553844528536e-5,5.197117115539698e-5,0.006880976872851789,0.0017129326842908739
Fate2,96,100,Deoxyadenosine,Deoxyadenosine_13C-0 15N-1,0,1,253.106701,pos,1.4044267644159264e-4,4.873611035961943e-5,0.01666521377364898,0.0018439843903187913
Fate1,0,0.5,Deoxyadenosine,Deoxyadenosine_13C-1 15N-0,1,0,253.113019,pos,4.0549973616955595e-4,4.005662138797633e-4,0.07482947522266249,0.002892656290473837
Fate1,12,12.5,Deoxyadenosine,Deoxyadenosine_13C-1 15N-0,1,0,253.113019,pos,3.753459396390887e-4,3.0283823949095084e-5,0.08311373276605143,0.0027899071590187356
Fate1,36,36,Deoxyadenosine,Deoxyadenosine_13C-1 15N-0,1,0,253.113019,pos,0.0012105969783726867,3.5005463364110164e-4,0.08649909818451755,7.197484919341725e-4
Fate1,4,4.5,Deoxyadenosine,Deoxyadenosine_13C-1 15N-0,1,0,253.113019,pos,4.123407098650853e-4,4.0706819494286997e-4,0.07978245876402679,0.0040280620051731265
Fate1,50,50,Deoxyadenosine,Deoxyadenosine_13C-1 15N-0,1,0,253.113019,pos,0.0012606208859997693,4.5670883406613e-4,0.08987725605881144,0.001469933423389639
Fate1,8,9,Deoxyadenosine,Deoxyadenosine_13C-1 15N-0,1,0,253.113019,pos,5.289020377872431e-4,1.129342000045254e-4,0.0813643091116069,0.0020953289142275696
Fate1,96,98,Deoxyadenosine,Deoxyadenosine_13C-1 15N-0,1,0,253.113019,pos,6.474717913914384e-4,2.816478531468734e-4,0.0991405450415029,0.004312100322747337
Fate2,0,0.3,Deoxyadenosine,Deoxyadenosine_13C-1 15N-0,1,0,253.113019,pos,3.1293653308187e-4,9.29107479983547e-5,0.0808460598247612,0.0018947224200972022
Fate2,12,13,Deoxyadenosine,Deoxyadenosine_13C-1 15N-0,1,0,253.113019,pos,7.604941952838086e-4,2.0373094301094082e-4,0.08006950348205964,0.004185926815421039
Fate2,24,25,Deoxyadenosine,Deoxyadenosine_13C-1 15N-0,1,0,253.113019,pos,6.218623651286049e-4,4.650260805259995e-4,0.08356082872447279,0.0021196678982047627
Fate2,48,51,Deoxyadenosine,Deoxyadenosine_13C-1 15N-0,1,0,253.113019,pos,0.001235209883020651,4.850229251005646e-4,0.08782965638147391,6.212334377863004e-4
Fate2,5,6,Deoxyadenosine,Deoxyadenosine_13C-1 15N-0,1,0,253.113019,pos,5.436934418447925e-4,3.884906033793639e-4,0.07884509361079561,0.0033899179410861644
Fate2,96,100,Deoxyadenosine,Deoxyadenosine_13C-1 15N-0,1,0,253.113019,pos,7.976149809016687e-4,2.0256607801930008e-4,0.09635975498134768,0.0032562471502394726
Fate1,0,0.5,Deoxyadenosine,Deoxyadenosine_13C-1 15N-1,1,1,254.110055,pos,6.097640113003485e-7,1.0561422481992068e-6,1.7616593292994013e-4,3.0512834639742745e-4
Fate1,12,12.5,Deoxyadenosine,Deoxyadenosine_13C-1 15N-1,1,1,254.110055,pos,3.029924431725928e-6,4.202426811331778e-6,6.552012964249683e-4,8.734893896847567e-4
Fate1,36,36,Deoxyadenosine,Deoxyadenosine_13C-1 15N-1,1,1,254.110055,pos,2.1252205182477754e-5,1.4050977613775036e-5,0.0014144214188641499,5.529178610590426e-4
Fate1,4,4.5,Deoxyadenosine,Deoxyadenosine_13C-1 15N-1,1,1,254.110055,pos,0,0,0,0
Fate1,50,50,Deoxyadenosine,Deoxyadenosine_13C-1 15N-1,1,1,254.110055,pos,4.157280661791816e-5,2.8421951352112005e-5,0.0026948576431144494,0.0010896822264849445
Fate1,8,9,Deoxyadenosine,Deoxyadenosine_13C-1 15N-1,1,1,254.110055,pos,2.4674714383579528e-6,3.4348729275068527e-6,3.132106107325385e-4,4.0545349143366986e-4
Fate1,96,98,Deoxyadenosine,Deoxyadenosine_13C-1 15N-1,1,1,254.110055,pos,1.149417931284497e-5,1.791714393728454e-5,0.0012160391812580968,0.0017665940741873937
Fate2,0,0.3,Deoxyadenosine,Deoxyadenosine_13C-1 15N-1,1,1,254.110055,pos,0,0,0,0
Fate2,12,13,Deoxyadenosine,Deoxyadenosine_13C-1 15N-1,1,1,254.110055,pos,1.370327556447146e-5,5.014053510290425e-6,0.0014122374112750398,2.2514705392474385e-4
Fate2,24,25,Deoxyadenosine,Deoxyadenosine_13C-1 15N-1,1,1,254.110055,pos,1.4469484420840673e-5,2.0514423051079693e-5,0.00123364394148031,0.001355142474356532
Fate2,48,51,Deoxyadenosine,Deoxyadenosine_13C-1 15N-1,1,1,254.110055,pos,4.839789410403233e-5,2.9293287104014803e-5,0.00316473831606246,0.0010744649286192891
Fate2,5,6,Deoxyadenosine,Deoxyadenosine_13C-1 15N-1,1,1,254.110055,pos,3.9698271656696955e-7,6.875942348207064e-7,8.646139620693794e-5,1.4975553112375953e-4
Fate2,96,100,Deoxyadenosine,Deoxyadenosine_13C-1 15N-1,1,1,254.110055,pos,4.8401882549974514e-5,2.226893395693222e-5,0.005637653064596869,0.0016349603112722083
Fate1,0,0.5,Deoxyadenosine,Deoxyadenosine_13C-2 15N-0,2,0,254.116373,pos,1.4130148429229123e-5,1.9522838800012135e-5,0.0019064534579832189,0.0011465869316669318
Fate1,12,12.5,Deoxyadenosine,Deoxyadenosine_13C-2 15N-0,2,0,254.116373,pos,8.321747926922773e-6,1.004658388973221e-5,0.0017419955313833443,0.002117631379231092
Fate1,36,36,Deoxyadenosine,Deoxyadenosine_13C-2 15N-0,2,0,254.116373,pos,1.1137783707271774e-4,4.430888046316585e-5,0.0077711103867708345,0.0010573471182092362
Fate1,4,4.5,Deoxyadenosine,Deoxyadenosine_13C-2 15N-0,2,0,254.116373,pos,1.623831187084277e-5,2.6874122024376057e-5,0.0015947207056577642,0.0021992187450151153
Fate1,50,50,Deoxyadenosine,Deoxyadenosine_13C-2 15N-0,2,0,254.116373,pos,1.08075501325939e-4,8.942959906147028e-5,0.006623351204509682,0.004679276360302314
Fate1,8,9,Deoxyadenosine,Deoxyadenosine_13C-2 15N-0,2,0,254.116373,pos,1.2326028230253198e-5,1.0742247851970723e-5,0.0017880268938495919,0.0016592343389486381
Fate1,96,98,Deoxyadenosine,Deoxyadenosine_13C-2 15N-0,2,0,254.116373,pos,6.377209079354323e-5,3.892797522682433e-5,0.009401449486187784,0.00167229159882997
Fate2,0,0.3,Deoxyadenosine,Deoxyadenosine_13C-2 15N-0,2,0,254.116373,pos,1.3135811747282505e-6,2.275189334495341e-6,2.6533270634098913e-4,4.59569728292346e-4
Fate2,12,13,Deoxyadenosine,Deoxyadenosine_13C-2 15N-0,2,0,254.116373,pos,3.534011029213293e-5,1.9491555009995282e-5,0.0036562639816713777,0.0012954986143124644
Fate2,24,25,Deoxyadenosine,Deoxyadenosine_13C-2 15N-0,2,0,254.116373,pos,3.0222041710096392e-5,4.367643807699206e-5,0.002536643105324754,0.002888121591520066
Fate2,48,51,Deoxyadenosine,Deoxyadenosine_13C-2 15N-0,2,0,254.116373,pos,1.6274820185409168e-4,9.811858782349277e-5,0.010656031054115124,0.00355811692541665
Fate2,5,6,Deoxyadenosine,Deoxyadenosine_13C-2 15N-0,2,0,254.116373,pos,9.883124227499224e-6,1.7118073299543567e-5,7.54285443546711e-4,0.0013064607116325296
Fate2,96,100,Deoxyadenosine,Deoxyadenosine_13C-2 15N-0,2,0,254.116373,pos,1.348219156608563e-4,6.231520210327852e-5,0.01567153747244744,0.00264585972384212
Fate1,0,0.5,Deoxyadenosine,Deoxyadenosine_13C-2 15N-1,2,1,255.113409,pos,0,0,0,0
Fate1,12,12.5,Deoxyadenosine,Deoxyadenosine_13C-2 15N-1,2,1,255.113409,pos,0,0,0,0
Fate1,36,36,Deoxyadenosine,Deoxyadenosine_13C-2 15N-1,2,1,255.113409,pos,5.265595172572298e-6,1.918217215195343e-6,3.7478037949562114e-4,5.69796191498867e-5
Fate1,4,4.5,Deoxyadenosine,Deoxyadenosine_13C-2 15N-1,2,1,255.113409,pos,0,0,0,0
Fate1,50,50,Deoxyadenosine,Deoxyadenosine_13C-2 15N-1,2,1,255.113409,pos,3.009922083160506e-5,3.1475339685137534e-5,0.0017551882842763988,0.0015972593124126786
Fate1,8,9,Deoxyadenosine,Deoxyadenosine_13C-2 15N-1,2,1,255.113409,pos,0,0,0,0
Fate1,96,98,Deoxyadenosine,Deoxyadenosine_13C-2 15N-1,2,1,255.113409,pos,1.6582625962315194e-6,2.8721950689640663e-6,2.870342080489355e-4,4.971578318510518e-4
Fate2,0,0.3,Deoxyadenosine,Deoxyadenosine_13C-2 15N-1,2,1,255.113409,pos,0,0,0,0
Fate2,12,13,Deoxyadenosine,Deoxyadenosine_13C-2 15N-1,2,1,255.113409,pos,2.6937045715559773e-7,4.6656331785155074e-7,2.2083059871126816e-5,3.824898168337707e-5
Fate2,24,25,Deoxyadenosine,Deoxyadenosine_13C-2 15N-1,2,1,255.113409,pos,2.427723413302139e-6,4.2049402985638415e-6,1.7172350859351977e-4,2.97433841737967e-4
Fate2,48,51,Deoxyadenosine,Deoxyadenosine_13C-2 15N-1,2,1,255.113409,pos,3.0767767149232674e-5,2.2296416230519846e-5,0.001914266864514494,0.0011083443785729764
Fate2,5,6,Deoxyadenosine,Deoxyadenosine_13C-2 15N-1,2,1,255.113409,pos,0,0,0,0
Fate2,96,100,Deoxyadenosine,Deoxyadenosine_13C-2 15N-1,2,1,255.113409,pos,6.162045117948147e-5,3.9123405983404926e-5,0.006917345923586253,0.0024941253420892972
Fate2,0,0.3,Deoxyadenosine,Deoxyadenosine_13C-3 15N-0,3,0,255.119727,pos,0,0,0,0
Fate2,12,13,Deoxyadenosine,Deoxyadenosine_13C-3 15N-0,3,0,255.119727,pos,0,0,0,0
Fate2,24,25,Deoxyadenosine,Deoxyadenosine_13C-3 15N-0,3,0,255.119727,pos,0,0,0,0
Fate2,48,51,Deoxyadenosine,Deoxyadenosine_13C-3 15N-0,3,0,255.119727,pos,2.151040691352996e-6,3.725711766571473e-6,1.2006138423268708e-4,2.0795241751806292e-4
Fate2,5,6,Deoxyadenosine,Deoxyadenosine_13C-3 15N-0,3,0,255.119727,pos,0,0,0,0
Fate2,96,100,Deoxyadenosine,Deoxyadenosine_13C-3 15N-0,3,0,255.119727,pos,1.4541980340708015e-5,1.1630408457305162e-5,0.0015747986765204513,9.514289628875392e-4
Fate1,0,0.5,Deoxyadenosine,Deoxyadenosine_13C-3 15N-1,3,1,256.116763,pos,0,0,0,0
Fate1,12,12.5,Deoxyadenosine,Deoxyadenosine_13C-3 15N-1,3,1,256.116763,pos,0,0,0,0
Fate1,36,36,Deoxyadenosine,Deoxyadenosine_13C-3 15N-1,3,1,256.116763,pos,0,0,0,0
Fate1,4,4.5,Deoxyadenosine,Deoxyadenosine_13C-3 15N-1,3,1,256.116763,pos,0,0,0,0
Fate1,50,50,Deoxyadenosine,Deoxyadenosine_13C-3 15N-1,3,1,256.116763,pos,1.2573213815618066e-5,1.1932720697655465e-5,7.404265025793899e-4,6.562866352878235e-4
Fate1,8,9,Deoxyadenosine,Deoxyadenosine_13C-3 15N-1,3,1,256.116763,pos,0,0,0,0
Fate1,96,98,Deoxyadenosine,Deoxyadenosine_13C-3 15N-1,3,1,256.116763,pos,3.2419178356396685e-6,5.615166405291635e-6,3.270720260632948e-4,5.665053668761186e-4
Fate2,0,0.3,Deoxyadenosine,Deoxyadenosine_13C-3 15N-1,3,1,256.116763,pos,0,0,0,0
Fate2,12,13,Deoxyadenosine,Deoxyadenosine_13C-3 15N-1,3,1,256.116763,pos,0,0,0,0
Fate2,24,25,Deoxyadenosine,Deoxyadenosine_13C-3 15N-1,3,1,256.116763,pos,0,0,0,0
Fate2,48,51,Deoxyadenosine,Deoxyadenosine_13C-3 15N-1,3,1,256.116763,pos,1.2929712721427935e-5,1.1564677540981465e-5,7.581003023142851e-4,6.91154438546895e-4
Fate2,5,6,Deoxyadenosine,Deoxyadenosine_13C-3 15N-1,3,1,256.116763,pos,0,0,0,0
Fate2,96,100,Deoxyadenosine,Deoxyadenosine_13C-3 15N-1,3,1,256.116763,pos,2.502979223001142e-5,1.6004814386435002e-5,0.0028307663705539367,0.0015308799537465387
Fate1,0,0.5,Deoxyadenosine,Deoxyadenosine_13C-4 15N-1,4,1,257.120117,pos,0,0,0,0
Fate1,12,12.5,Deoxyadenosine,Deoxyadenosine_13C-4 15N-1,4,1,257.120117,pos,0,0,0,0
Fate1,36,36,Deoxyadenosine,Deoxyadenosine_13C-4 15N-1,4,1,257.120117,pos,0,0,0,0
Fate1,4,4.5,Deoxyadenosine,Deoxyadenosine_13C-4 15N-1,4,1,257.120117,pos,0,0,0,0
Fate1,50,50,Deoxyadenosine,Deoxyadenosine_13C-4 15N-1,4,1,257.120117,pos,3.022195279978138e-6,3.684981135148244e-6,1.7002636104367295e-4,1.901732771212903e-4
Fate1,8,9,Deoxyadenosine,Deoxyadenosine_13C-4 15N-1,4,1,257.120117,pos,3.4939838396476815e-7,6.051757531094374e-7,4.2164001670152106e-5,7.303019314312245e-5
Fate1,96,98,Deoxyadenosine,Deoxyadenosine_13C-4 15N-1,4,1,257.120117,pos,1.2149005222447646e-6,2.1042694306698953e-6,1.2256941582775995e-4,2.1229645566771716e-4
Fate2,0,0.3,Deoxyadenosine,Deoxyadenosine_13C-4 15N-1,4,1,257.120117,pos,0,0,0,0
Fate2,12,13,Deoxyadenosine,Deoxyadenosine_13C-4 15N-1,4,1,257.120117,pos,0,0,0,0
Fate2,24,25,Deoxyadenosine,Deoxyadenosine_13C-4 15N-1,4,1,257.120117,pos,0,0,0,0
Fate2,48,51,Deoxyadenosine,Deoxyadenosine_13C-4 15N-1,4,1,257.120117,pos,1.3537464182253555e-5,1.2325053312886022e-5,7.825724079709775e-4,6.991601365903277e-4
Fate2,5,6,Deoxyadenosine,Deoxyadenosine_13C-4 15N-1,4,1,257.120117,pos,0,0,0,0
Fate2,96,100,Deoxyadenosine,Deoxyadenosine_13C-4 15N-1,4,1,257.120117,pos,6.096645676452883e-5,3.3149245255745756e-5,0.006982811273161311,0.001744663993122915
Fate1,0,0.5,DMSP,Dimethylsulfoniopropionate_13C-0,0,0,135.047977,pos,1.3853381597694099,0.7034773549464075,0.9467110735614152,9.664873636835533e-5
Fate1,12,12.5,DMSP,Dimethylsulfoniopropionate_13C-0,0,0,135.047977,pos,0.4045348851882699,0.2372477055726345,0.9478236315466695,8.91680684113612e-4
Fate1,36,36,DMSP,Dimethylsulfoniopropionate_13C-0,0,0,135.047977,pos,0.4207324461885825,0.07879102075711021,0.9466639463283889,4.7481155440057423e-4
