MassFeature,Protein Name,Experiment,Timepoint,type,replicate,Concentration_uM.in.vial,Time of day,Vol Filtered (L),Incubation time (hr),Time since last sample (hr),nM.in.sample
Guanosine_13C-0 15N-0,Guanosine,Fate2,12,Smp,B,0.04091240121339217,1900,2,13,7,0.0101130000812677
Guanosine_13C-0 15N-0,Guanosine,Fate2,12,Smp,C,0.03039491287836388,1900,2,13,7,0.0075132171980265075
Guanosine_13C-0 15N-0,Guanosine,Fate2,24,Smp,A,0.019875345966086005,700,2,25,12,0.004912920518203579
Guanosine_13C-0 15N-0,Guanosine,Fate2,24,Smp,B,0.02781895349780051,700,2,25,12,0.0068764743852763165
Guanosine_13C-0 15N-0,Guanosine,Fate2,24,Smp,C,0.04982866844684039,700,2,25,12,0.012316982457812986
Guanosine_13C-0 15N-0,Guanosine,Fate2,48,Smp,A,0.021035754697683977,900,2,51,26,0.005199758084538177
Guanosine_13C-0 15N-0,Guanosine,Fate2,48,Smp,B,0.027868743433961767,900,2,51,26,0.006888781793629564
Guanosine_13C-0 15N-0,Guanosine,Fate2,48,Smp,C,0.01585031199478034,900,2,51,26,0.003917985787616436
Guanosine_13C-0 15N-0,Guanosine,Fate2,5,Smp,A,0.017411254733540223,1300,2,6,5.75,0.0043038300200680295
Guanosine_13C-0 15N-0,Guanosine,Fate2,5,Smp,B,0.05573700042941854,1300,2,6,5.75,0.013777443346146539
Guanosine_13C-0 15N-0,Guanosine,Fate2,5,Smp,C,0.022159998958237972,1300,2,6,5.75,0.00547765627582365
Guanosine_13C-0 15N-0,Guanosine,Fate2,96,Smp,A,0.0168856846644365,1000,2,100,49,0.004173916106586511
Guanosine_13C-0 15N-0,Guanosine,Fate2,96,Smp,B,0.016119543339176607,1000,2,100,49,0.003984536186199935
Guanosine_13C-0 15N-0,Guanosine,Fate2,96,Smp,C,0.018838170327500542,1000,2,100,49,0.004656544529353768
Guanosine_13C-0 15N-0,Guanosine,Fate1,NA,Blk,A,NA,NA,NA,NA,NA,NA
Guanosine_13C-0 15N-0,Guanosine,Fate1,NA,Blk,B,NA,NA,NA,NA,NA,NA
Homarine_13C-0 15N-0,Homarine,Fate1,0,Smp,A,18.892075039462085,900,2,0.5,0,4.669869055421168
Homarine_13C-0 15N-0,Homarine,Fate1,0,Smp,B,18.885754699575653,900,2,0.5,0,4.668306751672441
Homarine_13C-0 15N-0,Homarine,Fate1,0,Smp,C,26.0328483425924,900,1.95,0.5,0,6.599972313481306
Homarine_13C-0 15N-0,Homarine,Fate1,12,Smp,A,23.156085361103706,1930,2,12.5,3.5,5.723875553460021
Homarine_13C-0 15N-0,Homarine,Fate1,12,Smp,B,15.757341485414402,1930,2,12.5,3.5,3.8950047173079687
Homarine_13C-0 15N-0,Homarine,Fate1,12,Smp,C,20.570895943092598,1930,2,12.5,3.5,5.084851198519916
Homarine_13C-0 15N-0,Homarine,Fate1,36,Smp,A,31.162973288780464,1900,2,36,23.5,7.703071490676015
Homarine_13C-0 15N-0,Homarine,Fate1,36,Smp,B,29.22933109202353,1900,2,36,23.5,7.225100921533656
Homarine_13C-0 15N-0,Homarine,Fate1,36,Smp,C,34.97048030995674,1900,2,36,23.5,8.644236459550507
Homarine_13C-0 15N-0,Homarine,Fate1,4,Smp,A,16.94953081117648,1200,2,4.5,4.25,4.189698022778677
Homarine_13C-0 15N-0,Homarine,Fate1,4,Smp,B,24.353144666980995,1200,2,4.5,4.25,6.019772653082143
Homarine_13C-0 15N-0,Homarine,Fate1,4,Smp,C,18.918175109161353,1200,2,4.5,4.25,4.676320644649898
Homarine_13C-0 15N-0,Homarine,Fate1,50,Smp,A,28.474992825075333,900,2,50,14,7.038638559787622
Homarine_13C-0 15N-0,Homarine,Fate1,50,Smp,B,25.75308265513212,900,2,50,14,6.365818657913258
Homarine_13C-0 15N-0,Homarine,Fate1,50,Smp,C,33.42966523851499,900,2,50,14,8.26336751809106
Homarine_13C-0 15N-0,Homarine,Fate1,8,Smp,A,15.289656833603246,1600,2,9,4.5,3.779399307175608
Homarine_13C-0 15N-0,Homarine,Fate1,8,Smp,B,22.05269213423259,1600,2,9,4.5,5.451131459687174
Homarine_13C-0 15N-0,Homarine,Fate1,8,Smp,C,21.728862159447324,1600,2,9,4.5,5.371085007653252
Homarine_13C-0 15N-0,Homarine,Fate1,96,Smp,A,41.78237941001619,800,1.9,98,48,10.871628517646178
Homarine_13C-0 15N-0,Homarine,Fate1,96,Smp,B,44.10184293064923,800,1.8,98,48,12.112652830982311
Homarine_13C-0 15N-0,Homarine,Fate1,96,Smp,C,54.49677640884771,800,2,98,48,13.470876504581701
Homarine_13C-0 15N-0,Homarine,Fate2,0,Smp,A,49.13538057850392,700,2,0.3,0,12.145610940598457
Homarine_13C-0 15N-0,Homarine,Fate2,0,Smp,B,53.625140936020166,700,2,0.3,0,13.25541983750504
Homarine_13C-0 15N-0,Homarine,Fate2,0,Smp,C,38.6417457616695,700,2,0.3,0,9.551724329007877
Homarine_13C-0 15N-0,Homarine,Fate2,12,Smp,A,49.126053176441644,1900,2,13,7,12.143305331174023
Homarine_13C-0 15N-0,Homarine,Fate2,12,Smp,B,70.93275558106639,1900,2,13,7,17.533631409565196
Homarine_13C-0 15N-0,Homarine,Fate2,12,Smp,C,56.08945081076648,1900,2,13,7,13.864564381077331
Homarine_13C-0 15N-0,Homarine,Fate2,24,Smp,A,53.06774153871384,700,2,25,12,13.117638138482878
Homarine_13C-0 15N-0,Homarine,Fate2,24,Smp,B,66.2522754761075,700,2,25,12,16.376679134020762
Homarine_13C-0 15N-0,Homarine,Fate2,24,Smp,C,56.11985711650027,700,2,25,12,13.872080414437313
Homarine_13C-0 15N-0,Homarine,Fate2,48,Smp,A,48.15346651360161,900,2,51,26,11.902894875942136
Homarine_13C-0 15N-0,Homarine,Fate2,48,Smp,B,51.9436614665546,900,2,51,26,12.83978053237941
Homarine_13C-0 15N-0,Homarine,Fate2,48,Smp,C,49.127165289764456,900,2,51,26,12.143580230759243
Homarine_13C-0 15N-0,Homarine,Fate2,5,Smp,A,33.524563867079394,1300,2,6,5.75,8.286825193757132
Homarine_13C-0 15N-0,Homarine,Fate2,5,Smp,B,64.26258686783788,1300,2,6,5.75,15.884854639237954
Homarine_13C-0 15N-0,Homarine,Fate2,5,Smp,C,36.845549496730285,1300,2,6,5.75,9.107728561598439
Homarine_13C-0 15N-0,Homarine,Fate2,96,Smp,A,38.90897070580759,1000,2,100,49,9.617778772199559
Homarine_13C-0 15N-0,Homarine,Fate2,96,Smp,B,35.347420102088925,1000,2,100,49,8.737410950301687
Homarine_13C-0 15N-0,Homarine,Fate2,96,Smp,C,37.84200559644123,1000,2,100,49,9.354039223365653
Homarine_13C-0 15N-0,Homarine,Fate1,NA,Blk,A,NA,NA,NA,NA,NA,NA
Homarine_13C-0 15N-0,Homarine,Fate1,NA,Blk,B,NA,NA,NA,NA,NA,NA
Hypoxanthine_13C-0 15N-0,Hypoxanthine,Fate1,0,Smp,A,0.023035923662340873,900,2,0.5,0,0.005694173183681833
Hypoxanthine_13C-0 15N-0,Hypoxanthine,Fate1,0,Smp,B,0.018524046309200935,900,2,0.5,0,0.004578897260350348
Hypoxanthine_13C-0 15N-0,Hypoxanthine,Fate1,0,Smp,C,0.03278287655359909,900,1.95,0.5,0,0.008311271773363058
Hypoxanthine_13C-0 15N-0,Hypoxanthine,Fate1,12,Smp,A,0.015963807127428634,1930,2,12.5,3.5,0.00394604027113866
Hypoxanthine_13C-0 15N-0,Hypoxanthine,Fate1,12,Smp,B,0.021915735365030616,1930,2,12.5,3.5,0.005417277572430702
Hypoxanthine_13C-0 15N-0,Hypoxanthine,Fate1,12,Smp,C,0.016327958824054054,1930,2,12.5,3.5,0.004036053715188509
Hypoxanthine_13C-0 15N-0,Hypoxanthine,Fate1,36,Smp,A,0.0473042476983238,1900,2,36,23.5,0.011692979307722999
Hypoxanthine_13C-0 15N-0,Hypoxanthine,Fate1,36,Smp,B,0.023094030312139864,1900,2,36,23.5,0.0057085363727568126
Hypoxanthine_13C-0 15N-0,Hypoxanthine,Fate1,36,Smp,C,0.03427949417331047,1900,2,36,23.5,0.008473433899720037
Hypoxanthine_13C-0 15N-0,Hypoxanthine,Fate1,4,Smp,A,0.017959297285222563,1200,2,4.5,4.25,0.004439298831609882
Hypoxanthine_13C-0 15N-0,Hypoxanthine,Fate1,4,Smp,B,0.026095776876036706,1200,2,4.5,4.25,0.006450528100064594
Hypoxanthine_13C-0 15N-0,Hypoxanthine,Fate1,4,Smp,C,0.023529520666929513,1200,2,4.5,4.25,0.0058161837819227504
Hypoxanthine_13C-0 15N-0,Hypoxanthine,Fate1,50,Smp,A,0.042094712818801526,900,2,50,14,0.010405251745970154
Hypoxanthine_13C-0 15N-0,Hypoxanthine,Fate1,50,Smp,B,0.034250171163640916,900,2,50,14,0.008466185642703185
Hypoxanthine_13C-0 15N-0,Hypoxanthine,Fate1,50,Smp,C,0.02277873678683773,900,2,50,14,0.005630600017215796
Hypoxanthine_13C-0 15N-0,Hypoxanthine,Fate1,8,Smp,A,0.011595162460684533,1600,2,9,4.5,0.002866169558115074
Hypoxanthine_13C-0 15N-0,Hypoxanthine,Fate1,8,Smp,B,0.029869337859695675,1600,2,9,4.5,0.007383302061078643
Hypoxanthine_13C-0 15N-0,Hypoxanthine,Fate1,8,Smp,C,0.028737387728507927,1600,2,9,4.5,0.007103499081317446
Hypoxanthine_13C-0 15N-0,Hypoxanthine,Fate1,96,Smp,A,0.04684342513120511,800,1.9,98,48,0.012188494856244373
Hypoxanthine_13C-0 15N-0,Hypoxanthine,Fate1,96,Smp,B,0.021296793856758818,800,1.8,98,48,0.005849203871265952
Hypoxanthine_13C-0 15N-0,Hypoxanthine,Fate1,96,Smp,C,0.01545622865275367,800,2,98,48,0.0038205736399120034
Hypoxanthine_13C-0 15N-0,Hypoxanthine,Fate2,0,Smp,A,0.1326536883003435,700,2,0.3,0,0.03279022303200091
Hypoxanthine_13C-0 15N-0,Hypoxanthine,Fate2,0,Smp,B,0.14986013585333344,700,2,0.3,0,0.037043427447799315
Hypoxanthine_13C-0 15N-0,Hypoxanthine,Fate2,0,Smp,C,0.09561769708730253,700,2,0.3,0,0.023635419817353356
Hypoxanthine_13C-0 15N-0,Hypoxanthine,Fate2,12,Smp,A,0.0232520551263608,1900,2,13,7,0.005747597999834706
Hypoxanthine_13C-0 15N-0,Hypoxanthine,Fate2,12,Smp,B,0.023062393746167927,1900,2,13,7,0.005700716235469429
Hypoxanthine_13C-0 15N-0,Hypoxanthine,Fate2,12,Smp,C,0.10542148214066674,1900,2,13,7,0.02605878476541094
Hypoxanthine_13C-0 15N-0,Hypoxanthine,Fate2,24,Smp,A,0.1523481019737068,700,2,25,12,0.037658419499874
Hypoxanthine_13C-0 15N-0,Hypoxanthine,Fate2,24,Smp,B,0.1260264084954871,700,2,25,12,0.031152047827971138
Hypoxanthine_13C-0 15N-0,Hypoxanthine,Fate2,24,Smp,C,0.07647037010509557,700,2,25,12,0.01890245588504489
Hypoxanthine_13C-0 15N-0,Hypoxanthine,Fate2,48,Smp,A,0.04781809988157032,900,2,51,26,0.011819996716059097
Hypoxanthine_13C-0 15N-0,Hypoxanthine,Fate2,48,Smp,B,0.08631629716635941,900,2,51,26,0.02133623777556183
Hypoxanthine_13C-0 15N-0,Hypoxanthine,Fate2,48,Smp,C,0.1493806826129311,900,2,51,26,0.03692491299948174
Hypoxanthine_13C-0 15N-0,Hypoxanthine,Fate2,5,Smp,A,0.11675161677582366,1300,2,6,5.75,0.028859442978759933
Hypoxanthine_13C-0 15N-0,Hypoxanthine,Fate2,5,Smp,B,0.01525180226453837,1300,2,6,5.75,0.003770042162430358
Hypoxanthine_13C-0 15N-0,Hypoxanthine,Fate2,5,Smp,C,0.10347770547016463,1300,2,6,5.75,0.025578309089485097
Hypoxanthine_13C-0 15N-0,Hypoxanthine,Fate2,96,Smp,A,0.03344364149733421,1000,2,100,49,0.008266822262921053
Hypoxanthine_13C-0 15N-0,Hypoxanthine,Fate2,96,Smp,B,0.09384053004992217,1000,2,100,49,0.023196127821273428
Hypoxanthine_13C-0 15N-0,Hypoxanthine,Fate2,96,Smp,C,0.07874749523951936,1000,2,100,49,0.019465330856605994
Hypoxanthine_13C-0 15N-0,Hypoxanthine,Fate1,NA,Blk,A,NA,NA,NA,NA,NA,NA
Hypoxanthine_13C-0 15N-0,Hypoxanthine,Fate1,NA,Blk,B,NA,NA,NA,NA,NA,NA
L-Alanine_13C-0 15N-0,L-Alanine,Fate1,0,Smp,A,0.7116396010522603,900,2,0.5,0,0.1759078208521047
L-Alanine_13C-0 15N-0,L-Alanine,Fate1,0,Smp,B,0.7014391876573826,900,2,0.5,0,0.1733864146664029
L-Alanine_13C-0 15N-0,L-Alanine,Fate1,0,Smp,C,0.9006497696070107,900,1.95,0.5,0,0.22833704039308547
L-Alanine_13C-0 15N-0,L-Alanine,Fate1,12,Smp,A,0.756744104367848,1930,2,12.5,3.5,0.18705705267834044
L-Alanine_13C-0 15N-0,L-Alanine,Fate1,12,Smp,B,0.5756535552220904,1930,2,12.5,3.5,0.14229388347016445
L-Alanine_13C-0 15N-0,L-Alanine,Fate1,12,Smp,C,0.7047254176691096,1930,2,12.5,3.5,0.17419872690890165
L-Alanine_13C-0 15N-0,L-Alanine,Fate1,36,Smp,A,1.2808660783551749,1900,2,36,23.5,0.31661301635502115
L-Alanine_13C-0 15N-0,L-Alanine,Fate1,36,Smp,B,0.9962038168218934,1900,2,36,23.5,0.24624830080081445
L-Alanine_13C-0 15N-0,L-Alanine,Fate1,36,Smp,C,1.3872923284573306,1900,2,36,23.5,0.342920166363606
L-Alanine_13C-0 15N-0,L-Alanine,Fate1,4,Smp,A,0.6227316952607608,1200,2,4.5,4.25,0.15393097197918995
L-Alanine_13C-0 15N-0,L-Alanine,Fate1,4,Smp,B,0.8662764068425659,1200,2,4.5,4.25,0.21413197741939102
L-Alanine_13C-0 15N-0,L-Alanine,Fate1,4,Smp,C,0.7340672948707663,1200,2,4.5,4.25,0.18145164772812183
L-Alanine_13C-0 15N-0,L-Alanine,Fate1,50,Smp,A,1.2168603008956473,900,2,50,14,0.3007916415773921
L-Alanine_13C-0 15N-0,L-Alanine,Fate1,50,Smp,B,1.084911428217026,900,2,50,14,0.26817563956953927
L-Alanine_13C-0 15N-0,L-Alanine,Fate1,50,Smp,C,1.0953293425302462,900,2,50,14,0.2707508090822431
L-Alanine_13C-0 15N-0,L-Alanine,Fate1,8,Smp,A,0.6490320876984031,1600,2,9,4.5,0.16043207831787595
L-Alanine_13C-0 15N-0,L-Alanine,Fate1,8,Smp,B,1.7008558955314628,1600,2,9,4.5,0.4204288992967705
L-Alanine_13C-0 15N-0,L-Alanine,Fate1,8,Smp,C,0.9768302140793922,1600,2,9,4.5,0.24145940451757134
L-Alanine_13C-0 15N-0,L-Alanine,Fate1,96,Smp,A,1.8759846723613076,800,1.9,98,48,0.4881246293460531
L-Alanine_13C-0 15N-0,L-Alanine,Fate1,96,Smp,B,2.3793640237514344,800,1.8,98,48,0.6534967353530051
L-Alanine_13C-0 15N-0,L-Alanine,Fate1,96,Smp,C,2.252354183134648,800,2,98,48,0.5567519226817765
L-Alanine_13C-0 15N-0,L-Alanine,Fate2,0,Smp,A,0.7697750491076996,700,2,0.3,0,0.19027812847210193
L-Alanine_13C-0 15N-0,L-Alanine,Fate2,0,Smp,B,0.7205831212952513,700,2,0.3,0,0.17811853980923553
L-Alanine_13C-0 15N-0,L-Alanine,Fate2,0,Smp,C,0.6700943040201249,700,2,0.3,0,0.16563837736305462
L-Alanine_13C-0 15N-0,L-Alanine,Fate2,12,Smp,A,0.6929754333301765,1900,2,13,7,0.17129428744677525
L-Alanine_13C-0 15N-0,L-Alanine,Fate2,12,Smp,B,0.6422492673431981,1900,2,13,7,0.15875545556367399
L-Alanine_13C-0 15N-0,L-Alanine,Fate2,12,Smp,C,1.417387394199431,1900,2,13,7,0.3503592653475101
L-Alanine_13C-0 15N-0,L-Alanine,Fate2,24,Smp,A,0.6033861325435742,700,2,25,12,0.14914900681633764
L-Alanine_13C-0 15N-0,L-Alanine,Fate2,24,Smp,B,0.5389403678604869,700,2,25,12,0.1332188730635409
L-Alanine_13C-0 15N-0,L-Alanine,Fate2,24,Smp,C,0.5836121632865138,700,2,25,12,0.14426114526891573
L-Alanine_13C-0 15N-0,L-Alanine,Fate2,48,Smp,A,0.5744176352238536,900,2,51,26,0.14198838052553364
L-Alanine_13C-0 15N-0,L-Alanine,Fate2,48,Smp,B,0.5138910744811314,900,2,51,26,0.1270270217307426
L-Alanine_13C-0 15N-0,L-Alanine,Fate2,48,Smp,C,0.6265653612602774,900,2,51,26,0.15487860309872378
L-Alanine_13C-0 15N-0,L-Alanine,Fate2,5,Smp,A,0.5996327468458463,1300,2,6,5.75,0.14822121991700193
L-Alanine_13C-0 15N-0,L-Alanine,Fate2,5,Smp,B,0.8000236156925344,1300,2,6,5.75,0.19775517081765195
L-Alanine_13C-0 15N-0,L-Alanine,Fate2,5,Smp,C,0.5436499843761674,1300,2,6,5.75,0.13438302747133024
L-Alanine_13C-0 15N-0,L-Alanine,Fate2,96,Smp,A,0.5689486117245097,1000,2,100,49,0.14063651083680917
L-Alanine_13C-0 15N-0,L-Alanine,Fate2,96,Smp,B,0.47967668195422203,1000,2,100,49,0.11856968008999097
L-Alanine_13C-0 15N-0,L-Alanine,Fate2,96,Smp,C,0.5796304776312995,1000,2,100,49,0.14327692566408884
L-Alanine_13C-0 15N-0,L-Alanine,Fate1,NA,Blk,A,NA,NA,NA,NA,NA,NA
L-Alanine_13C-0 15N-0,L-Alanine,Fate1,NA,Blk,B,NA,NA,NA,NA,NA,NA
L-Arginine_13C-0 15N-0,L-Arginine,Fate1,0,Smp,A,0.5153719498209638,900,2,0.5,0,0.12739307436974465
L-Arginine_13C-0 15N-0,L-Arginine,Fate1,0,Smp,B,0.29006074092721157,900,2,0.5,0,0.071699147680661
L-Arginine_13C-0 15N-0,L-Arginine,Fate1,0,Smp,C,0.602716521045971,900,1.95,0.5,0,0.15280357721259838
L-Arginine_13C-0 15N-0,L-Arginine,Fate1,12,Smp,A,0.7852261538551063,1930,2,12.5,3.5,0.19409743555093087
L-Arginine_13C-0 15N-0,L-Arginine,Fate1,12,Smp,B,0.4684558813802096,1930,2,12.5,3.5,0.11579604779876944
L-Arginine_13C-0 15N-0,L-Arginine,Fate1,12,Smp,C,0.6567532281399392,1930,2,12.5,3.5,0.16234064128648446
L-Arginine_13C-0 15N-0,L-Arginine,Fate1,36,Smp,A,1.4225608213259764,1900,2,36,23.5,0.3516380675541637
L-Arginine_13C-0 15N-0,L-Arginine,Fate1,36,Smp,B,0.9427209005005361,1900,2,36,23.5,0.2330280369917259
L-Arginine_13C-0 15N-0,L-Arginine,Fate1,36,Smp,C,1.6526934125351913,1900,2,36,23.5,0.4085237756665322
L-Arginine_13C-0 15N-0,L-Arginine,Fate1,4,Smp,A,0.3696641991440785,1200,2,4.5,4.25,0.09137606117242762
L-Arginine_13C-0 15N-0,L-Arginine,Fate1,4,Smp,B,0.6116731518690369,1200,2,4.5,4.25,0.151197447500001
L-Arginine_13C-0 15N-0,L-Arginine,Fate1,4,Smp,C,0.42627460843919474,1200,2,4.5,4.25,0.10536939954472307
L-Arginine_13C-0 15N-0,L-Arginine,Fate1,50,Smp,A,0.9003247360442482,900,2,50,14,0.22254827042032427
L-Arginine_13C-0 15N-0,L-Arginine,Fate1,50,Smp,B,0.7007302616613776,900,2,50,14,0.17321117761253707
L-Arginine_13C-0 15N-0,L-Arginine,Fate1,50,Smp,C,0.7440925308449554,900,2,50,14,0.18392975239112838
L-Arginine_13C-0 15N-0,L-Arginine,Fate1,8,Smp,A,0.40730771949712197,1600,2,9,4.5,0.10068103749009526
L-Arginine_13C-0 15N-0,L-Arginine,Fate1,8,Smp,B,1.4290434230443385,1600,2,9,4.5,0.35324048026425325
L-Arginine_13C-0 15N-0,L-Arginine,Fate1,8,Smp,C,0.7196195098430895,1600,2,9,4.5,0.17788034790641383
L-Arginine_13C-0 15N-0,L-Arginine,Fate1,96,Smp,A,0.8372953806602961,800,1.9,98,48,0.21786132016928042
L-Arginine_13C-0 15N-0,L-Arginine,Fate1,96,Smp,B,1.1393666473838582,800,1.8,98,48,0.3129291596422126
L-Arginine_13C-0 15N-0,L-Arginine,Fate1,96,Smp,C,2.266302766810181,800,2,98,48,0.5601998265852527
L-Arginine_13C-0 15N-0,L-Arginine,Fate2,0,Smp,A,0.2760282669748418,700,2,0.3,0,0.06823050721928789
L-Arginine_13C-0 15N-0,L-Arginine,Fate2,0,Smp,B,0.29552951334381633,700,2,0.3,0,0.07305095530508016
L-Arginine_13C-0 15N-0,L-Arginine,Fate2,0,Smp,C,0.21279733756850974,700,2,0.3,0,0.05260066454910137
L-Arginine_13C-0 15N-0,L-Arginine,Fate2,12,Smp,A,0.3460951025396601,1900,2,13,7,0.0855500947464368
L-Arginine_13C-0 15N-0,L-Arginine,Fate2,12,Smp,B,0.49902405080207995,1900,2,13,7,0.12335209170426348
L-Arginine_13C-0 15N-0,L-Arginine,Fate2,12,Smp,C,0.7776625118968584,1900,2,13,7,0.19222780410741144
L-Arginine_13C-0 15N-0,L-Arginine,Fate2,24,Smp,A,0.48677288551117,700,2,25,12,0.12032376699322109
L-Arginine_13C-0 15N-0,L-Arginine,Fate2,24,Smp,B,0.29082998586574677,700,2,25,12,0.07188929477286773
L-Arginine_13C-0 15N-0,L-Arginine,Fate2,24,Smp,C,0.39498766991188466,700,2,25,12,0.0976356854999524
L-Arginine_13C-0 15N-0,L-Arginine,Fate2,48,Smp,A,0.689348635919127,900,2,51,26,0.17039779148406262
L-Arginine_13C-0 15N-0,L-Arginine,Fate2,48,Smp,B,0.4478508800414486,900,2,51,26,0.11070276620117886
L-Arginine_13C-0 15N-0,L-Arginine,Fate2,48,Smp,C,0.5996291709142465,900,2,51,26,0.14822033599438955
L-Arginine_13C-0 15N-0,L-Arginine,Fate2,5,Smp,A,0.24587331364450232,1300,2,6,5.75,0.06077660482207239
L-Arginine_13C-0 15N-0,L-Arginine,Fate2,5,Smp,B,0.2730259780274024,1300,2,6,5.75,0.06748838142200018
L-Arginine_13C-0 15N-0,L-Arginine,Fate2,5,Smp,C,0.18686724881889658,1300,2,6,5.75,0.04619109234471365
L-Arginine_13C-0 15N-0,L-Arginine,Fate2,96,Smp,A,0.2806522738672428,1000,2,100,49,0.0693735000696642
L-Arginine_13C-0 15N-0,L-Arginine,Fate2,96,Smp,B,0.38740880585815957,1000,2,100,49,0.09576229135739227
L-Arginine_13C-0 15N-0,L-Arginine,Fate2,96,Smp,C,0.35081041836437915,1000,2,100,49,0.08671565794742968
L-Arginine_13C-0 15N-0,L-Arginine,Fate1,NA,Blk,A,NA,NA,NA,NA,NA,NA
L-Arginine_13C-0 15N-0,L-Arginine,Fate1,NA,Blk,B,NA,NA,NA,NA,NA,NA
L-Glutamic acid_13C-0 15N-0,L-Glutamic acid,Fate1,0,Smp,A,8.207955718424078,900,2,0.5,0,2.028897214184853
L-Glutamic acid_13C-0 15N-0,L-Glutamic acid,Fate1,0,Smp,B,7.489784845081923,900,2,0.5,0,1.8513749499063168
L-Glutamic acid_13C-0 15N-0,L-Glutamic acid,Fate1,0,Smp,C,10.084781602177845,900,1.95,0.5,0,2.5567421008242746
L-Glutamic acid_13C-0 15N-0,L-Glutamic acid,Fate1,12,Smp,A,10.829904107480987,1930,2,12.5,3.5,2.6770078966478668
L-Glutamic acid_13C-0 15N-0,L-Glutamic acid,Fate1,12,Smp,B,7.304165583796191,1930,2,12.5,3.5,1.8054923434399681
L-Glutamic acid_13C-0 15N-0,L-Glutamic acid,Fate1,12,Smp,C,11.755542406221899,1930,2,12.5,3.5,2.905813342252637
L-Glutamic acid_13C-0 15N-0,L-Glutamic acid,Fate1,36,Smp,A,12.965602017435254,1900,2,36,23.5,3.204923944016429
L-Glutamic acid_13C-0 15N-0,L-Glutamic acid,Fate1,36,Smp,B,12.75629619984265,1900,2,36,23.5,3.1531863366517716
L-Glutamic acid_13C-0 15N-0,L-Glutamic acid,Fate1,36,Smp,C,15.351312473579661,1900,2,36,23.5,3.7946397593025782
L-Glutamic acid_13C-0 15N-0,L-Glutamic acid,Fate1,4,Smp,A,5.096611455451365,1200,2,4.5,4.25,1.2598143969681714
L-Glutamic acid_13C-0 15N-0,L-Glutamic acid,Fate1,4,Smp,B,9.539375346575275,1200,2,4.5,4.25,2.3580063940021203
L-Glutamic acid_13C-0 15N-0,L-Glutamic acid,Fate1,4,Smp,C,7.816359388934553,1200,2,4.5,4.25,1.9320998228194357
L-Glutamic acid_13C-0 15N-0,L-Glutamic acid,Fate1,50,Smp,A,11.282030746545422,900,2,50,14,2.788767573469408
L-Glutamic acid_13C-0 15N-0,L-Glutamic acid,Fate1,50,Smp,B,11.021156808958215,900,2,50,14,2.724283014417018
L-Glutamic acid_13C-0 15N-0,L-Glutamic acid,Fate1,50,Smp,C,13.963712231675991,900,2,50,14,3.45164348084055
L-Glutamic acid_13C-0 15N-0,L-Glutamic acid,Fate1,8,Smp,A,8.574690224614013,1600,2,9,4.5,2.119549094321589
L-Glutamic acid_13C-0 15N-0,L-Glutamic acid,Fate1,8,Smp,B,10.946614712894622,1600,2,9,4.5,2.7058572021647116
L-Glutamic acid_13C-0 15N-0,L-Glutamic acid,Fate1,8,Smp,C,9.57863467535604,1600,2,9,4.5,2.367710776619009
L-Glutamic acid_13C-0 15N-0,L-Glutamic acid,Fate1,96,Smp,A,15.999625836608063,800,1.9,98,48,4.1630465036473945
L-Glutamic acid_13C-0 15N-0,L-Glutamic acid,Fate1,96,Smp,B,22.450167364145045,800,1.8,98,48,6.165980040946446
L-Glutamic acid_13C-0 15N-0,L-Glutamic acid,Fate1,96,Smp,C,21.770612427720895,800,2,98,48,5.381405117300236
L-Glutamic acid_13C-0 15N-0,L-Glutamic acid,Fate2,0,Smp,A,10.668777197229623,700,2,0.3,0,2.6371794727925333
L-Glutamic acid_13C-0 15N-0,L-Glutamic acid,Fate2,0,Smp,B,10.927112190181385,700,2,0.3,0,2.701036438583636
L-Glutamic acid_13C-0 15N-0,L-Glutamic acid,Fate2,0,Smp,C,7.848136368506707,700,2,0.3,0,1.9399546684766114
L-Glutamic acid_13C-0 15N-0,L-Glutamic acid,Fate2,12,Smp,A,10.89958660635447,1900,2,13,7,2.6942324812694074
L-Glutamic acid_13C-0 15N-0,L-Glutamic acid,Fate2,12,Smp,B,13.770630084938862,1900,2,13,7,3.4039161485957545
L-Glutamic acid_13C-0 15N-0,L-Glutamic acid,Fate2,12,Smp,C,13.614251981473881,1900,2,13,7,3.3652615664605903
L-Glutamic acid_13C-0 15N-0,L-Glutamic acid,Fate2,24,Smp,A,9.545510368384118,700,2,25,12,2.359522889592976
L-Glutamic acid_13C-0 15N-0,L-Glutamic acid,Fate2,24,Smp,B,14.02892130870549,700,2,25,12,3.4677622952278813
L-Glutamic acid_13C-0 15N-0,L-Glutamic acid,Fate2,24,Smp,C,10.029945738705816,700,2,25,12,2.4792688539982284
L-Glutamic acid_13C-0 15N-0,L-Glutamic acid,Fate2,48,Smp,A,9.451578233645964,900,2,51,26,2.336304118314167
L-Glutamic acid_13C-0 15N-0,L-Glutamic acid,Fate2,48,Smp,B,10.466762741687816,900,2,51,26,2.5872441929086727
L-Glutamic acid_13C-0 15N-0,L-Glutamic acid,Fate2,48,Smp,C,10.832059039606069,900,2,51,26,2.677540567136759
L-Glutamic acid_13C-0 15N-0,L-Glutamic acid,Fate2,5,Smp,A,8.246153689957191,1300,2,6,5.75,2.038339243441552
