Protein Name,Replicate Name,Precursor Ion Name,Retention Time,Area,Background,Height,Fraction1,N.lab,C.lab,runDate,type,SampID,ionization,rep,Timepoint,Experiment,Blk.flag,ppm.flag,size.flag,RT.check,all.flags,rawArea,iso.mz,RT..min.,Column,Blk.Max.Area,Area.less.blk,Area.filled.w.background,all.area,MID
L-Phenylalanine,200612_Smp_GBTFate1MT4-pos_B,L-Phenylalanine_13C-0 15N-1,1.15,30185,0,13975,CyanoAq,1,0,200612,Smp,GBTFate1MT4,pos,B,4,Fate1,ok,ok,ok,ok,all ok,30185,167.08384,1.15,RP,1716,28469,28469,13259975,0.0021469874566128516
L-Phenylalanine,200612_Smp_GBTFate1MT4-pos_C,L-Phenylalanine_13C-0 15N-1,1.12,13237,0,7494,CyanoAq,1,0,200612,Smp,GBTFate1MT4,pos,C,4,Fate1,ok,ok,ok,ok,all ok,13237,167.08384,1.15,RP,1716,11521,11521,6578508,0.0017513089594175457
L-Phenylalanine,200612_Smp_GBTFate1MT50-pos_A,L-Phenylalanine_13C-0 15N-1,1.14,54041,0,24765,CyanoAq,1,0,200612,Smp,GBTFate1MT50,pos,A,50,Fate1,ok,ok,ok,ok,all ok,54041,167.08384,1.15,RP,1716,52325,52325,22014219,0.0023768728747542668
L-Phenylalanine,200612_Smp_GBTFate1MT50-pos_B,L-Phenylalanine_13C-0 15N-1,1.13,43487,0,15245,CyanoAq,1,0,200612,Smp,GBTFate1MT50,pos,B,50,Fate1,ok,ok,ok,ok,all ok,43487,167.08384,1.15,RP,1716,41771,41771,16408863,0.002545636464878767
L-Phenylalanine,200612_Smp_GBTFate1MT50-pos_C,L-Phenylalanine_13C-0 15N-1,1.14,22811,0,9060,CyanoAq,1,0,200612,Smp,GBTFate1MT50,pos,C,50,Fate1,ok,ok,ok,ok,all ok,22811,167.08384,1.15,RP,1716,21095,21095,12564436,0.0016789452387675817
L-Phenylalanine,200612_Smp_GBTFate1MTlong-pos_A,L-Phenylalanine_13C-0 15N-1,1.14,56473,0,32811,CyanoAq,1,0,200612,Smp,GBTFate1MTlong,pos,A,96,Fate1,ok,ok,ok,ok,all ok,56473,167.08384,1.15,RP,1716,54757,54757,18471257,0.002964443621784917
L-Phenylalanine,200612_Smp_GBTFate1MTlong-pos_B,L-Phenylalanine_13C-0 15N-1,1.15,94536,0,42356,CyanoAq,1,0,200612,Smp,GBTFate1MTlong,pos,B,96,Fate1,ok,ok,ok,ok,all ok,94536,167.08384,1.15,RP,1716,92820,92820,26910874,0.00344916333821042
L-Phenylalanine,200612_Smp_GBTFate1MTlong-pos_C,L-Phenylalanine_13C-0 15N-1,1.14,57516,0,22014,CyanoAq,1,0,200612,Smp,GBTFate1MTlong,pos,C,96,Fate1,ok,ok,ok,ok,all ok,57516,167.08384,1.15,RP,1716,55800,55800,25703524,0.0021709085493491088
L-Phenylalanine,200612_Smp_GBTFate2MT0-pos_A,L-Phenylalanine_13C-0 15N-1,1.15,9991,0,5381,CyanoAq,1,0,200612,Smp,GBTFate2MT0,pos,A,0,Fate2,ok,ok,ok,ok,all ok,9991,167.08384,1.15,RP,1716,8275,8275,5101137,0.0016221873672477333
L-Phenylalanine,200612_Smp_GBTFate2MT0-pos_B,L-Phenylalanine_13C-0 15N-1,1.17,NA,0,2173,CyanoAq,1,0,200612,Smp,GBTFate2MT0,pos,B,0,Fate2,comparable to blank,ok,ok,ok,something is wrong,1778,167.08384,1.15,RP,1716,NA,0,2355918,0
L-Phenylalanine,200612_Smp_GBTFate2MT0-pos_C,L-Phenylalanine_13C-0 15N-1,1.14,6977,0,4745,CyanoAq,1,0,200612,Smp,GBTFate2MT0,pos,C,0,Fate2,ok,ok,ok,ok,all ok,6977,167.08384,1.15,RP,1716,5261,5261,4138980,0.001271086113003687
L-Phenylalanine,200612_Smp_GBTFate2MT12-pos_A,L-Phenylalanine_13C-0 15N-1,1.15,22135,0,8272,CyanoAq,1,0,200612,Smp,GBTFate2MT12,pos,A,12,Fate2,ok,ok,ok,ok,all ok,22135,167.08384,1.15,RP,1716,20419,20419,6272497,0.0032553224019078847
L-Phenylalanine,200612_Smp_GBTFate2MT12-pos_B,L-Phenylalanine_13C-0 15N-1,1.14,10478,0,6155,CyanoAq,1,0,200612,Smp,GBTFate2MT12,pos,B,12,Fate2,ok,ok,ok,ok,all ok,10478,167.08384,1.15,RP,1716,8762,8762,4657870,0.0018811173347474276
L-Phenylalanine,200612_Smp_GBTFate2MT12-pos_C,L-Phenylalanine_13C-0 15N-1,1.13,16089,0,7525,CyanoAq,1,0,200612,Smp,GBTFate2MT12,pos,C,12,Fate2,ok,ok,ok,ok,all ok,16089,167.08384,1.15,RP,1716,14373,14373,7254287,0.0019813111888184187
L-Phenylalanine,200612_Smp_GBTFate2MT24-pos_A,L-Phenylalanine_13C-0 15N-1,1.14,11499,0,6373,CyanoAq,1,0,200612,Smp,GBTFate2MT24,pos,A,24,Fate2,ok,ok,ok,ok,all ok,11499,167.08384,1.15,RP,1716,9783,9783,4774596,0.002048969169328672
L-Phenylalanine,200612_Smp_GBTFate2MT24-pos_B,L-Phenylalanine_13C-0 15N-1,1.13,23618,0,12841,CyanoAq,1,0,200612,Smp,GBTFate2MT24,pos,B,24,Fate2,ok,ok,ok,ok,all ok,23618,167.08384,1.15,RP,1716,21902,21902,4761457,0.0045998525241328445
L-Phenylalanine,200612_Smp_GBTFate2MT24-pos_C,L-Phenylalanine_13C-0 15N-1,1.14,24563,0,9362,CyanoAq,1,0,200612,Smp,GBTFate2MT24,pos,C,24,Fate2,ok,ok,ok,ok,all ok,24563,167.08384,1.15,RP,1716,22847,22847,7064553,0.0032340333493145286
L-Phenylalanine,200612_Smp_GBTFate2MT48-pos_A,L-Phenylalanine_13C-0 15N-1,1.14,37857,0,14240,CyanoAq,1,0,200612,Smp,GBTFate2MT48,pos,A,48,Fate2,ok,ok,ok,ok,all ok,37857,167.08384,1.15,RP,1716,36141,36141,8111725,0.004455402519192897
L-Phenylalanine,200612_Smp_GBTFate2MT48-pos_B,L-Phenylalanine_13C-0 15N-1,1.13,92584,0,38903,CyanoAq,1,0,200612,Smp,GBTFate2MT48,pos,B,48,Fate2,ok,ok,ok,ok,all ok,92584,167.08384,1.15,RP,1716,90868,90868,9859065,0.009216695498001078
L-Phenylalanine,200612_Smp_GBTFate2MT48-pos_C,L-Phenylalanine_13C-0 15N-1,1.14,53637,0,20452,CyanoAq,1,0,200612,Smp,GBTFate2MT48,pos,C,48,Fate2,ok,ok,ok,ok,all ok,53637,167.08384,1.15,RP,1716,51921,51921,9848082,0.005272194118611117
L-Phenylalanine,200612_Smp_GBTFate2MT5-pos_A,L-Phenylalanine_13C-0 15N-1,1.13,6201,0,3571,CyanoAq,1,0,200612,Smp,GBTFate2MT5,pos,A,5,Fate2,ok,ok,ok,ok,all ok,6201,167.08384,1.15,RP,1716,4485,4485,3271187,0.001371061941735523
L-Phenylalanine,200612_Smp_GBTFate2MT5-pos_B,L-Phenylalanine_13C-0 15N-1,1.14,5029,0,4335,CyanoAq,1,0,200612,Smp,GBTFate2MT5,pos,B,5,Fate2,ok,ok,ok,ok,all ok,5029,167.08384,1.15,RP,1716,3313,3313,5666544,5.846597149867715e-4
L-Phenylalanine,200612_Smp_GBTFate2MT5-pos_C,L-Phenylalanine_13C-0 15N-1,1.14,5957,0,3709,CyanoAq,1,0,200612,Smp,GBTFate2MT5,pos,C,5,Fate2,ok,ok,ok,ok,all ok,5957,167.08384,1.15,RP,1716,4241,4241,2496912,0.0016984979847107146
L-Phenylalanine,200612_Smp_GBTFate2MTlong-pos_A,L-Phenylalanine_13C-0 15N-1,1.14,42230,0,18430,CyanoAq,1,0,200612,Smp,GBTFate2MTlong,pos,A,96,Fate2,ok,ok,ok,ok,all ok,42230,167.08384,1.15,RP,1716,40514,40514,9576029,0.004230772484085
L-Phenylalanine,200612_Smp_GBTFate2MTlong-pos_B,L-Phenylalanine_13C-0 15N-1,1.14,59631,0,27153,CyanoAq,1,0,200612,Smp,GBTFate2MTlong,pos,B,96,Fate2,ok,ok,ok,ok,all ok,59631,167.08384,1.15,RP,1716,57915,57915,6272696,0.009232872117507368
L-Phenylalanine,200612_Smp_GBTFate2MTlong-pos_C,L-Phenylalanine_13C-0 15N-1,1.15,55949,0,22431,CyanoAq,1,0,200612,Smp,GBTFate2MTlong,pos,C,96,Fate2,ok,ok,ok,ok,all ok,55949,167.08384,1.15,RP,1716,54233,54233,7788316,0.006963379503348349
L-Phenylalanine,200612_Smp_GBTFate1MT8-pos_A,L-Phenylalanine_13C-0 15N-1,1.14,11947,0,6327,CyanoAq,1,0,200612,Smp,GBTFate1MT8,pos,A,8,Fate1,ok,ok,ok,ok,all ok,11947,167.08384,1.15,RP,1716,10231,10231,8888821,0.0011509962907341705
L-Phenylalanine,200612_Smp_GBTFate1MT8-pos_B,L-Phenylalanine_13C-0 15N-1,1.14,29094,0,12925,CyanoAq,1,0,200612,Smp,GBTFate1MT8,pos,B,8,Fate1,ok,ok,ok,ok,all ok,29094,167.08384,1.15,RP,1716,27378,27378,20147715,0.001358863771896714
L-Phenylalanine,200612_Smp_GBTFate1MT8-pos_C,L-Phenylalanine_13C-0 15N-1,1.14,32521,0,12062,CyanoAq,1,0,200612,Smp,GBTFate1MT8,pos,C,8,Fate1,ok,ok,ok,ok,all ok,32521,167.08384,1.15,RP,1716,30805,30805,16849440,0.001828250671832417
L-Phenylalanine,200612_Smp_GBTFate2MT0-pos_A,L-Phenylalanine_13C-1 15N-1,1.12,NA,0,7572,CyanoAq,1,1,200612,Smp,GBTFate2MT0,pos,A,0,Fate2,comparable to blank,ok,ok,ok,something is wrong,22605,168.087194,1.15,RP,20272,NA,0,5101137,0
L-Phenylalanine,200612_Smp_GBTFate2MT0-pos_B,L-Phenylalanine_13C-1 15N-1,1.1,NA,0,4054,CyanoAq,1,1,200612,Smp,GBTFate2MT0,pos,B,0,Fate2,comparable to blank,ok,ok,ok,something is wrong,11900,168.087194,1.15,RP,20272,NA,0,2355918,0
L-Phenylalanine,200612_Smp_GBTFate2MT0-pos_C,L-Phenylalanine_13C-1 15N-1,1.18,NA,0,4472,CyanoAq,1,1,200612,Smp,GBTFate2MT0,pos,C,0,Fate2,comparable to blank,ok,ok,ok,something is wrong,8995,168.087194,1.15,RP,20272,NA,0,4138980,0
L-Phenylalanine,200612_Smp_GBTFate2MT12-pos_A,L-Phenylalanine_13C-1 15N-1,1.14,NA,0,6564,CyanoAq,1,1,200612,Smp,GBTFate2MT12,pos,A,12,Fate2,comparable to blank,ok,ok,ok,something is wrong,14236,168.087194,1.15,RP,20272,NA,0,6272497,0
L-Phenylalanine,200612_Smp_GBTFate2MT12-pos_B,L-Phenylalanine_13C-1 15N-1,1.13,NA,0,9403,CyanoAq,1,1,200612,Smp,GBTFate2MT12,pos,B,12,Fate2,comparable to blank,ok,ok,ok,something is wrong,26047,168.087194,1.15,RP,20272,NA,0,4657870,0
L-Phenylalanine,200612_Smp_GBTFate2MT12-pos_C,L-Phenylalanine_13C-1 15N-1,1.15,NA,0,7049,CyanoAq,1,1,200612,Smp,GBTFate2MT12,pos,C,12,Fate2,comparable to blank,ok,ok,ok,something is wrong,39279,168.087194,1.15,RP,20272,NA,0,7254287,0
L-Phenylalanine,200612_Smp_GBTFate2MT24-pos_A,L-Phenylalanine_13C-1 15N-1,1.11,NA,0,6539,CyanoAq,1,1,200612,Smp,GBTFate2MT24,pos,A,24,Fate2,comparable to blank,ok,ok,ok,something is wrong,22295,168.087194,1.15,RP,20272,NA,0,4774596,0
L-Phenylalanine,200612_Smp_GBTFate2MT24-pos_B,L-Phenylalanine_13C-1 15N-1,1.15,42379,0,10041,CyanoAq,1,1,200612,Smp,GBTFate2MT24,pos,B,24,Fate2,ok,ok,ok,ok,all ok,42379,168.087194,1.15,RP,20272,22107,22107,4761457,0.004642906572505013
L-Phenylalanine,200612_Smp_GBTFate2MT24-pos_C,L-Phenylalanine_13C-1 15N-1,1.17,NA,0,7777,CyanoAq,1,1,200612,Smp,GBTFate2MT24,pos,C,24,Fate2,comparable to blank,ok,ok,ok,something is wrong,13881,168.087194,1.15,RP,20272,NA,0,7064553,0
L-Phenylalanine,200612_Smp_GBTFate2MT48-pos_A,L-Phenylalanine_13C-1 15N-1,1.16,NA,0,8124,CyanoAq,1,1,200612,Smp,GBTFate2MT48,pos,A,48,Fate2,comparable to blank,ok,ok,ok,something is wrong,14506,168.087194,1.15,RP,20272,NA,0,8111725,0
L-Phenylalanine,200612_Smp_GBTFate2MT48-pos_B,L-Phenylalanine_13C-1 15N-1,1.14,71508,0,37595,CyanoAq,1,1,200612,Smp,GBTFate2MT48,pos,B,48,Fate2,ok,ok,ok,ok,all ok,71508,168.087194,1.15,RP,20272,51236,51236,9859065,0.005196841688334543
L-Phenylalanine,200612_Smp_GBTFate2MT48-pos_C,L-Phenylalanine_13C-1 15N-1,1.15,45652,17840,11550,CyanoAq,1,1,200612,Smp,GBTFate2MT48,pos,C,48,Fate2,ok,ok,ok,ok,all ok,45652,168.087194,1.15,RP,20272,25380,25380,9848082,0.002577151571239963
L-Phenylalanine,200612_Smp_GBTFate2MT5-pos_A,L-Phenylalanine_13C-1 15N-1,0.88,NA,0,160682,CyanoAq,1,1,200612,Smp,GBTFate2MT5,pos,A,5,Fate2,ok,ok,ok,bad RT,something is wrong,266543,168.087194,1.15,RP,20272,NA,0,3271187,0
L-Phenylalanine,200612_Smp_GBTFate2MT5-pos_B,L-Phenylalanine_13C-1 15N-1,0.88,NA,0,14972,CyanoAq,1,1,200612,Smp,GBTFate2MT5,pos,B,5,Fate2,comparable to blank,ok,ok,bad RT,something is wrong,33074,168.087194,1.15,RP,20272,NA,0,5666544,0
L-Phenylalanine,200612_Smp_GBTFate2MT5-pos_C,L-Phenylalanine_13C-1 15N-1,1.13,NA,0,9298,CyanoAq,1,1,200612,Smp,GBTFate2MT5,pos,C,5,Fate2,comparable to blank,ok,ok,ok,something is wrong,31028,168.087194,1.15,RP,20272,NA,0,2496912,0
L-Phenylalanine,200612_Smp_GBTFate2MTlong-pos_A,L-Phenylalanine_13C-1 15N-1,1.07,47461,0,11249,CyanoAq,1,1,200612,Smp,GBTFate2MTlong,pos,A,96,Fate2,ok,ok,ok,ok,all ok,47461,168.087194,1.15,RP,20272,27189,27189,9576029,0.0028392771158065626
L-Phenylalanine,200612_Smp_GBTFate2MTlong-pos_B,L-Phenylalanine_13C-1 15N-1,1.15,NA,1060,13674,CyanoAq,1,1,200612,Smp,GBTFate2MTlong,pos,B,96,Fate2,comparable to blank,ok,ok,ok,something is wrong,31540,168.087194,1.15,RP,20272,NA,0,6272696,0
L-Phenylalanine,200612_Smp_GBTFate2MTlong-pos_C,L-Phenylalanine_13C-1 15N-1,1.14,NA,0,8506,CyanoAq,1,1,200612,Smp,GBTFate2MTlong,pos,C,96,Fate2,comparable to blank,ok,ok,ok,something is wrong,17674,168.087194,1.15,RP,20272,NA,0,7788316,0
L-Tryptophan,200612_Smp_GBTFate1MT0-pos_A,L-Tryptophan_13C-0 15N-0,1.94,1106277,0,337684,CyanoAq,0,0,200612,Smp,GBTFate1MT0,pos,A,0,Fate1,ok,ok,ok,ok,all ok,1106277,205.097703,2.07,RP,79837,1026440,1026440,1122968,0.9140420742176091
L-Tryptophan,200612_Smp_GBTFate1MT0-pos_B,L-Tryptophan_13C-0 15N-0,1.95,296147,0,86038,CyanoAq,0,0,200612,Smp,GBTFate1MT0,pos,B,0,Fate1,ok,ok,ok,ok,all ok,296147,205.097703,2.07,RP,79837,216310,216310,282230,0.7664316337738724
L-Tryptophan,200612_Smp_GBTFate1MT0-pos_C,L-Tryptophan_13C-0 15N-0,1.95,1273478,3522,406153,CyanoAq,0,0,200612,Smp,GBTFate1MT0,pos,C,0,Fate1,ok,ok,ok,ok,all ok,1273478,205.097703,2.07,RP,79837,1193641,1193641,1307496,0.9129213397211158
L-Tryptophan,200612_Smp_GBTFate1MT12-pos_A,L-Tryptophan_13C-0 15N-0,1.95,1411939,0,466512,CyanoAq,0,0,200612,Smp,GBTFate1MT12,pos,A,12,Fate1,ok,ok,ok,ok,all ok,1411939,205.097703,2.07,RP,79837,1332102,1332102,1435032,0.9282733764821969
L-Tryptophan,200612_Smp_GBTFate1MT12-pos_B,L-Tryptophan_13C-0 15N-0,1.94,1125269,0,340460,CyanoAq,0,0,200612,Smp,GBTFate1MT12,pos,B,12,Fate1,ok,ok,ok,ok,all ok,1125269,205.097703,2.07,RP,79837,1045432,1045432,1141749,0.9156408282380804
L-Tryptophan,200612_Smp_GBTFate1MT12-pos_C,L-Tryptophan_13C-0 15N-0,1.95,1184943,0,363666,CyanoAq,0,0,200612,Smp,GBTFate1MT12,pos,C,12,Fate1,ok,ok,ok,ok,all ok,1184943,205.097703,2.07,RP,79837,1105106,1105106,1227505,0.9002863532124106
L-Tryptophan,200612_Smp_GBTFate1MT36-pos_A,L-Tryptophan_13C-0 15N-0,1.94,3037602,17928,873789,CyanoAq,0,0,200612,Smp,GBTFate1MT36,pos,A,36,Fate1,ok,ok,ok,ok,all ok,3037602,205.097703,2.07,RP,79837,2957765,2957765,3293103,0.898169598703715
L-Tryptophan,200612_Smp_GBTFate1MT36-pos_B,L-Tryptophan_13C-0 15N-0,1.95,2290893,31809,692747,CyanoAq,0,0,200612,Smp,GBTFate1MT36,pos,B,36,Fate1,ok,ok,ok,ok,all ok,2290893,205.097703,2.07,RP,79837,2211056,2211056,2405491,0.9191703481742397
L-Tryptophan,200612_Smp_GBTFate1MT36-pos_C,L-Tryptophan_13C-0 15N-0,1.95,3764615,32262,1074321,CyanoAq,0,0,200612,Smp,GBTFate1MT36,pos,C,36,Fate1,ok,ok,ok,ok,all ok,3764615,205.097703,2.07,RP,79837,3684778,3684778,4046429,0.9106246520079804
L-Tryptophan,200612_Smp_GBTFate1MT4-pos_A,L-Tryptophan_13C-0 15N-0,1.95,675119,0,211424,CyanoAq,0,0,200612,Smp,GBTFate1MT4,pos,A,4,Fate1,ok,ok,ok,ok,all ok,675119,205.097703,2.07,RP,79837,595282,595282,670811,0.8874064378789257
L-Tryptophan,200612_Smp_GBTFate1MT4-pos_B,L-Tryptophan_13C-0 15N-0,1.94,1488492,0,447529,CyanoAq,0,0,200612,Smp,GBTFate1MT4,pos,B,4,Fate1,ok,ok,ok,ok,all ok,1488492,205.097703,2.07,RP,79837,1408655,1408655,1554025,0.9064558163478709
L-Tryptophan,200612_Smp_GBTFate1MT4-pos_C,L-Tryptophan_13C-0 15N-0,1.95,810797,0,252074,CyanoAq,0,0,200612,Smp,GBTFate1MT4,pos,C,4,Fate1,ok,ok,ok,ok,all ok,810797,205.097703,2.07,RP,79837,730960,730960,811678,0.9005541606400568
L-Tryptophan,200612_Smp_GBTFate1MT50-pos_A,L-Tryptophan_13C-0 15N-0,1.95,2780216,18740,814865,CyanoAq,0,0,200612,Smp,GBTFate1MT50,pos,A,50,Fate1,ok,ok,ok,ok,all ok,2780216,205.097703,2.07,RP,79837,2700379,2700379,2974055,0.9079788369751064
L-Tryptophan,200612_Smp_GBTFate1MT50-pos_B,L-Tryptophan_13C-0 15N-0,1.94,1951732,4987,575248,CyanoAq,0,0,200612,Smp,GBTFate1MT50,pos,B,50,Fate1,ok,ok,ok,ok,all ok,1951732,205.097703,2.07,RP,79837,1871895,1871895,2054799,0.9109869140485274
L-Tryptophan,200612_Smp_GBTFate1MT50-pos_C,L-Tryptophan_13C-0 15N-0,1.95,1607161,0,501428,CyanoAq,0,0,200612,Smp,GBTFate1MT50,pos,C,50,Fate1,ok,ok,ok,ok,all ok,1607161,205.097703,2.07,RP,79837,1527324,1527324,1663974,0.9178773226023964
L-Tryptophan,200612_Smp_GBTFate1MTlong-pos_A,L-Tryptophan_13C-0 15N-0,1.95,2769687,6398,802394,CyanoAq,0,0,200612,Smp,GBTFate1MTlong,pos,A,96,Fate1,ok,ok,ok,ok,all ok,2769687,205.097703,2.07,RP,79837,2689850,2689850,2960075,0.9087100833593743
L-Tryptophan,200612_Smp_GBTFate1MTlong-pos_B,L-Tryptophan_13C-0 15N-0,1.95,3789683,43302,1176034,CyanoAq,0,0,200612,Smp,GBTFate1MTlong,pos,B,96,Fate1,ok,ok,ok,ok,all ok,3789683,205.097703,2.07,RP,79837,3709846,3709846,4069120,0.9117071995910664
L-Tryptophan,200612_Smp_GBTFate1MTlong-pos_C,L-Tryptophan_13C-0 15N-0,1.94,4151917,19506,1213311,CyanoAq,0,0,200612,Smp,GBTFate1MTlong,pos,C,96,Fate1,ok,ok,ok,ok,all ok,4151917,205.097703,2.07,RP,79837,4072080,4072080,4471814,0.9106103250269354
L-Tryptophan,200612_Smp_GBTFate2MT0-pos_A,L-Tryptophan_13C-0 15N-0,1.95,804358,0,249618,CyanoAq,0,0,200612,Smp,GBTFate2MT0,pos,A,0,Fate2,ok,ok,ok,ok,all ok,804358,205.097703,2.07,RP,79837,724521,724521,804295,0.9008149994715869
L-Tryptophan,200612_Smp_GBTFate2MT0-pos_B,L-Tryptophan_13C-0 15N-0,1.95,637820,0,185755,CyanoAq,0,0,200612,Smp,GBTFate2MT0,pos,B,0,Fate2,ok,ok,ok,ok,all ok,637820,205.097703,2.07,RP,79837,557983,557983,627330,0.8894569046594296
L-Tryptophan,200612_Smp_GBTFate2MT0-pos_C,L-Tryptophan_13C-0 15N-0,1.95,621356,0,207815,CyanoAq,0,0,200612,Smp,GBTFate2MT0,pos,C,0,Fate2,ok,ok,ok,ok,all ok,621356,205.097703,2.07,RP,79837,541519,541519,600447,0.901859781129725
L-Tryptophan,200612_Smp_GBTFate2MT12-pos_A,L-Tryptophan_13C-0 15N-0,1.94,1372244,0,415892,CyanoAq,0,0,200612,Smp,GBTFate2MT12,pos,A,12,Fate2,ok,ok,ok,ok,all ok,1372244,205.097703,2.07,RP,79837,1292407,1292407,1415055,0.9133263371388392
L-Tryptophan,200612_Smp_GBTFate2MT12-pos_B,L-Tryptophan_13C-0 15N-0,1.95,1124799,15186,355029,CyanoAq,0,0,200612,Smp,GBTFate2MT12,pos,B,12,Fate2,ok,ok,ok,ok,all ok,1124799,205.097703,2.07,RP,79837,1044962,1044962,1144076,0.913367643408305
L-Tryptophan,200612_Smp_GBTFate2MT12-pos_C,L-Tryptophan_13C-0 15N-0,1.94,1376281,3067,431455,CyanoAq,0,0,200612,Smp,GBTFate2MT12,pos,C,12,Fate2,ok,ok,ok,ok,all ok,1376281,205.097703,2.07,RP,79837,1296444,1296444,1438676,0.9011368786300737
L-Tryptophan,200612_Smp_GBTFate2MT24-pos_A,L-Tryptophan_13C-0 15N-0,1.94,1354403,0,416856,CyanoAq,0,0,200612,Smp,GBTFate2MT24,pos,A,24,Fate2,ok,ok,ok,ok,all ok,1354403,205.097703,2.07,RP,79837,1274566,1274566,1396165,0.91290499332099
L-Tryptophan,200612_Smp_GBTFate2MT24-pos_B,L-Tryptophan_13C-0 15N-0,1.95,938378,1360,310087,CyanoAq,0,0,200612,Smp,GBTFate2MT24,pos,B,24,Fate2,ok,ok,ok,ok,all ok,938378,205.097703,2.07,RP,79837,858541,858541,958670,0.8955542574608573
L-Tryptophan,200612_Smp_GBTFate2MT24-pos_C,L-Tryptophan_13C-0 15N-0,1.95,1277976,12157,392860,CyanoAq,0,0,200612,Smp,GBTFate2MT24,pos,C,24,Fate2,ok,ok,ok,ok,all ok,1277976,205.097703,2.07,RP,79837,1198139,1198139,1316118,0.910358341729237
L-Tryptophan,200612_Smp_GBTFate2MT48-pos_A,L-Tryptophan_13C-0 15N-0,1.94,1686077,0,519282,CyanoAq,0,0,200612,Smp,GBTFate2MT48,pos,A,48,Fate2,ok,ok,ok,ok,all ok,1686077,205.097703,2.07,RP,79837,1606240,1606240,1788004,0.898342509300874
L-Tryptophan,200612_Smp_GBTFate2MT48-pos_B,L-Tryptophan_13C-0 15N-0,1.95,1434979,0,443674,CyanoAq,0,0,200612,Smp,GBTFate2MT48,pos,B,48,Fate2,ok,ok,ok,ok,all ok,1434979,205.097703,2.07,RP,79837,1355142,1355142,1495734,0.9060046773022475
L-Tryptophan,200612_Smp_GBTFate2MT48-pos_C,L-Tryptophan_13C-0 15N-0,1.96,1599152,0,484396,CyanoAq,0,0,200612,Smp,GBTFate2MT48,pos,C,48,Fate2,ok,ok,ok,ok,all ok,1599152,205.097703,2.07,RP,79837,1519315,1519315,1675062,0.9070201580598211
L-Tryptophan,200612_Smp_GBTFate2MT5-pos_A,L-Tryptophan_13C-0 15N-0,1.94,628310,0,205194,CyanoAq,0,0,200612,Smp,GBTFate2MT5,pos,A,5,Fate2,ok,ok,ok,ok,all ok,628310,205.097703,2.07,RP,79837,548473,548473,610049,0.8990638456910839
L-Tryptophan,200612_Smp_GBTFate2MT5-pos_B,L-Tryptophan_13C-0 15N-0,1.95,993825,0,309505,CyanoAq,0,0,200612,Smp,GBTFate2MT5,pos,B,5,Fate2,ok,ok,ok,ok,all ok,993825,205.097703,2.07,RP,79837,913988,913988,1019671,0.89635578534645
L-Tryptophan,200612_Smp_GBTFate2MT5-pos_C,L-Tryptophan_13C-0 15N-0,1.95,692964,0,221326,CyanoAq,0,0,200612,Smp,GBTFate2MT5,pos,C,5,Fate2,ok,ok,ok,ok,all ok,692964,205.097703,2.07,RP,79837,613127,613127,681671,0.8994470939793536
L-Tryptophan,200612_Smp_GBTFate2MTlong-pos_A,L-Tryptophan_13C-0 15N-0,1.95,2409265,12466,739276,CyanoAq,0,0,200612,Smp,GBTFate2MTlong,pos,A,96,Fate2,ok,ok,ok,ok,all ok,2409265,205.097703,2.07,RP,79837,2329428,2329428,2568683,0.9068569379717155
L-Tryptophan,200612_Smp_GBTFate2MTlong-pos_B,L-Tryptophan_13C-0 15N-0,1.95,1554251,2198,471446,CyanoAq,0,0,200612,Smp,GBTFate2MTlong,pos,B,96,Fate2,ok,ok,ok,ok,all ok,1554251,205.097703,2.07,RP,79837,1474414,1474414,1657967,0.8892903175998075
L-Tryptophan,200612_Smp_GBTFate2MTlong-pos_C,L-Tryptophan_13C-0 15N-0,1.95,1518900,8362,481086,CyanoAq,0,0,200612,Smp,GBTFate2MTlong,pos,C,96,Fate2,ok,ok,ok,ok,all ok,1518900,205.097703,2.07,RP,79837,1439063,1439063,1604448,0.8969209348012526
L-Tryptophan,200612_Smp_GBTFate1MT8-pos_A,L-Tryptophan_13C-0 15N-0,1.95,1006979,0,310681,CyanoAq,0,0,200612,Smp,GBTFate1MT8,pos,A,8,Fate1,ok,ok,ok,ok,all ok,1006979,205.097703,2.07,RP,79837,927142,927142,1011252,0.9168258752516683
L-Tryptophan,200612_Smp_GBTFate1MT8-pos_B,L-Tryptophan_13C-0 15N-0,1.95,2105392,3294,646702,CyanoAq,0,0,200612,Smp,GBTFate1MT8,pos,B,8,Fate1,ok,ok,ok,ok,all ok,2105392,205.097703,2.07,RP,79837,2025555,2025555,2184151,0.927387804231484
L-Tryptophan,200612_Smp_GBTFate1MT8-pos_C,L-Tryptophan_13C-0 15N-0,1.95,2095427,19109,633126,CyanoAq,0,0,200612,Smp,GBTFate1MT8,pos,C,8,Fate1,ok,ok,ok,ok,all ok,2095427,205.097703,2.07,RP,79837,2015590,2015590,2202367,0.9151926086796615
L-Tryptophan,200612_Smp_GBTFate1MT0-pos_A,L-Tryptophan_13C-1 15N-0,1.93,99755,0,29457,CyanoAq,0,1,200612,Smp,GBTFate1MT0,pos,A,0,Fate1,ok,ok,ok,ok,all ok,99755,206.101057,2.07,RP,3227,96528,96528,1122968,0.08595792578239095
